#Chrom	Start	End	TranscriptID	2-cell	Morula	ICM	TE	Score
chr18	32834919	32838919	TU41329	0	0	0	0	0
chr1	146437845	146441845	TU4133	0	0	0	0	0
chr18	32742567	32746567	TU41330	0	0	0	0	0
chr18	32721012	32725012	TU41331	0	0	0	0	0
chr18	32721012	32725012	TU41333	0	0	0	0	0
chr18	36228400	36232400	TU41338	0	0	0	0	0
chr1	151753006	151757006	TU4134	0	0	-1	-1	1
chr18	36228400	36232400	TU41340	-1	0	0	0	1
chr18	36514793	36518793	TU41342	0	0	-1	0	1
chr18	36330151	36334151	TU41345	0	0	-1	0	1
chr18	36338488	36342488	TU41346	0	0	0	0	0
chr18	36330151	36334151	TU41347	0	0	0	0	0
chr18	36330151	36334151	TU41348	0	0	0	0	0
chr18	36333128	36337128	TU41349	1	0	0	0	1
chr18	32830176	32834176	TU41360	0	0	0	0	0
chr18	32794277	32798277	TU41361	1	0	0	0	1
chr18	36821008	36825008	TU41367	-1	0	0	0	1
chr18	36821008	36825008	TU41368	0	0	0	0	0
chr1	152732785	152736785	TU4137	0	0	0	0	0
chr18	36911963	36915963	TU41372	0	0	0	0	0
chr1	148355197	148359197	TU4138	0	0	0	0	0
chr18	37596744	37600744	TU41385	0	0	0	0	0
chr18	36852790	36856790	TU41389	-1	-1	0	0	2
chr18	37616936	37620936	TU41392	0	0	0	0	0
chr18	37617342	37621342	TU41399	-1	-1	0	0	2
chr1	27524433	27528433	TU414	0	0	0	0	0
chr1	152660873	152664873	TU4140	0	0	0	0	0
chr18	37616589	37620589	TU41401	0	0	0	0	0
chr1	152663884	152667884	TU4141	0	1	1	0	2
chr18	36852121	36856121	TU41413	0	0	0	0	0
chr18	24289972	24293972	TU41422	0	0	0	0	0
chr1	149452994	149456994	TU4143	0	0	0	0	0
chr18	38170274	38174274	TU41434	0	0	0	0	0
chr1	149449023	149453023	TU4144	0	0	0	0	0
chr18	38172483	38176483	TU41440	0	0	0	1	1
chr18	36911248	36915248	TU41442	-1	-1	0	0	2
chr18	36911248	36915248	TU41445	-1	-1	0	0	2
chr18	36911248	36915248	TU41448	0	0	0	0	0
chr1	149452994	149456994	TU4145	0	0	0	0	0
chr18	36911248	36915248	TU41452	0	0	0	0	0
chr18	36912097	36916097	TU41454	0	0	0	0	0
chr18	36912097	36916097	TU41456	0	0	0	0	0
chr1	149452994	149456994	TU4146	0	0	0	0	0
chr18	34588413	34592413	TU41461	-1	0	0	0	1
chr18	38316109	38320109	TU41462	0	0	0	0	0
chr18	38495982	38499982	TU41467	0	0	0	0	0
chr18	38503295	38507295	TU41469	0	0	1	0	1
chr1	149545888	149549888	TU4147	0	0	0	0	0
chr18	38124518	38128518	TU41470	0	0	0	0	0
chr18	38125767	38129767	TU41472	0	0	0	0	0
chr18	38377085	38381085	TU41473	0	0	0	0	0
chr18	38125767	38129767	TU41474	0	0	0	0	0
chr18	38510842	38514842	TU41477	0	0	0	0	0
chr1	149452994	149456994	TU4148	0	0	0	0	0
chr18	38579533	38583533	TU41486	0	0	0	0	0
chr18	38579533	38583533	TU41487	0	0	0	0	0
chr1	151464677	151468677	TU4149	0	0	0	0	0
chr1	16939756	16943756	TU415	0	1	1	0	2
chr1	151464677	151468677	TU4150	0	0	0	0	0
chr18	38556917	38560917	TU41500	0	-1	0	0	1
chr18	36671810	36675810	TU41506	0	0	1	0	1
chr18	37643312	37647312	TU41512	0	0	0	0	0
chr18	40056931	40060931	TU41513	0	0	0	0	0
chr18	34060941	34064941	TU41519	0	0	0	0	0
chr18	36343484	36347484	TU41523	1	0	0	1	2
chr18	36340580	36344580	TU41524	0	1	0	1	2
chr18	41708810	41712810	TU41526	0	0	0	0	0
chr18	38336445	38340445	TU41527	1	0	0	0	1
chr18	38331854	38335854	TU41529	0	0	-1	0	1
chr1	148369335	148373335	TU4153	0	0	0	0	0
chr18	35805894	35809894	TU41530	0	0	-1	-1	1
chr18	41347978	41351978	TU41532	0	0	0	0	0
chr18	41048234	41052234	TU41533	0	0	0	0	0
chr18	41048234	41052234	TU41534	0	0	0	0	0
chr18	42352777	42356777	TU41535	0	0	0	0	0
chr18	36700392	36704392	TU41538	0	0	0	0	0
chr18	41364734	41368734	TU41539	1	0	0	0	1
chr1	151113097	151117097	TU4154	0	0	0	0	0
chr18	36700392	36704392	TU41540	0	0	0	0	0
chr18	36697016	36701016	TU41541	0	0	0	0	0
chr18	39625479	39629479	TU41542	0	0	0	0	0
chr18	36697016	36701016	TU41543	0	0	0	0	0
chr18	38353115	38357115	TU41547	0	0	1	0	1
chr18	38357304	38361304	TU41548	-1	0	0	0	1
chr18	38353115	38357115	TU41549	0	0	0	0	0
chr1	151113097	151117097	TU4155	0	0	0	0	0
chr18	43086063	43090063	TU41550	0	0	0	0	0
chr18	38357304	38361304	TU41551	1	0	0	-1	1
chr18	38353115	38357115	TU41552	0	0	0	0	0
chr18	38357304	38361304	TU41554	-1	0	0	0	1
chr1	151113097	151117097	TU4156	0	0	0	0	0
chr18	43479137	43483137	TU41560	0	0	0	0	0
chr18	43479137	43483137	TU41561	-1	0	0	0	1
chr1	151113097	151117097	TU4157	0	0	0	0	0
chr18	41925407	41929407	TU41573	0	0	0	0	0
chr18	44724168	44728168	TU41576	0	0	0	0	0
chr1	151121093	151125093	TU4158	0	0	0	0	0
chr18	41964241	41968241	TU41582	0	0	0	0	0
chr18	41978827	41982827	TU41584	-1	0	0	0	1
chr18	41964241	41968241	TU41585	0	0	0	0	0
chr18	44363982	44367982	TU41587	0	0	0	0	0
chr18	41964241	41968241	TU41588	0	0	0	0	0
chr1	149504450	149508450	TU4159	0	1	0	0	1
chr18	36747624	36751624	TU41591	0	0	-1	0	1
chr1	25477086	25481086	TU416	0	0	0	0	0
chr1	151518775	151522775	TU4160	-1	0	1	1	0
chr18	41991253	41995253	TU41603	0	0	0	0	0
chr18	31696031	31700031	TU41605	0	0	0	0	0
chr18	44736228	44740228	TU41607	0	1	0	0	1
chr18	46217024	46221024	TU41608	0	0	0	0	0
chr1	151566749	151570749	TU4161	0	0	0	0	0
chr18	31722673	31726673	TU41611	1	1	0	0	2
chr18	31722673	31726673	TU41613	0	0	0	0	0
chr18	46475972	46479972	TU41614	0	0	0	0	0
chr18	45432977	45436977	TU41615	0	0	0	0	0
chr18	45433146	45437146	TU41616	0	0	0	0	0
chr18	45430190	45434190	TU41617	0	0	0	0	0
chr1	151555219	151559219	TU4162	0	0	0	0	0
chr18	46475046	46479046	TU41621	0	0	0	0	0
chr18	46525427	46529427	TU41623	0	0	0	0	0
chr18	43086537	43090537	TU41624	0	0	0	0	0
chr18	46617507	46621507	TU41626	0	0	-1	0	1
chr18	46637295	46641295	TU41633	0	0	0	0	0
chr18	46637295	46641295	TU41634	0	0	0	0	0
chr18	46637295	46641295	TU41635	0	0	0	0	0
chr18	46440193	46444193	TU41636	1	1	1	0	3
chr18	46437095	46441095	TU41637	0	0	0	0	0
chr18	46437095	46441095	TU41639	1	1	0	-1	2
chr1	151507247	151511247	TU4164	0	0	0	0	0
chr18	46542736	46546736	TU41641	0	0	0	0	0
chr18	46552117	46556117	TU41642	0	0	0	0	0
chr18	46540401	46544401	TU41643	1	-1	-1	1	1
chr18	46800434	46804434	TU41645	0	0	0	0	0
chr18	46841344	46845344	TU41646	0	0	0	0	0
chr18	46916246	46920246	TU41647	0	0	0	0	0
chr1	151507247	151511247	TU4165	0	0	0	0	0
chr18	34749605	34753605	TU41657	0	0	0	0	0
chr18	47087360	47091360	TU41658	0	0	0	0	0
chr18	34749605	34753605	TU41659	0	0	0	0	0
chr1	149597523	149601523	TU4166	0	-1	0	0	1
chr18	34749605	34753605	TU41660	0	0	0	0	0
chr18	34749605	34753605	TU41661	0	0	0	0	0
chr18	34749605	34753605	TU41662	0	0	0	0	0
chr18	43470655	43474655	TU41663	0	0	1	0	1
chr18	43470655	43474655	TU41664	0	0	1	0	1
chr18	47162165	47166165	TU41668	0	0	0	0	0
chr18	31733675	31737675	TU41669	0	0	-1	-1	1
chr1	153364266	153368266	TU4167	0	0	0	0	0
chr18	31730916	31734916	TU41677	-1	0	0	0	1
chr1	151512004	151516004	TU4168	0	0	0	0	0
chr18	44871180	44875180	TU41683	0	1	0	0	1
chr18	47152443	47156443	TU41687	0	0	0	0	0
chr18	47500046	47504046	TU41689	0	0	0	0	0
chr1	151507247	151511247	TU4169	0	0	0	0	0
chr18	47785050	47789050	TU41690	0	0	0	0	0
chr18	42483078	42487078	TU41695	-1	0	0	0	1
chr18	47450691	47454691	TU41698	0	0	0	0	0
chr18	42483078	42487078	TU41699	0	0	0	0	0
chr1	16942621	16946621	TU417	0	0	0	0	0
chr18	35503948	35507948	TU41700	0	0	0	0	0
chr18	48361093	48365093	TU41703	0	0	0	0	0
chr18	49791809	49795809	TU41705	0	0	0	0	0
chr18	48062799	48066799	TU41706	0	0	0	0	0
chr18	48139523	48143523	TU41707	0	0	0	0	0
chr18	49766284	49770284	TU41708	0	0	-1	0	1
chr18	49428581	49432581	TU41709	0	0	0	0	0
chr18	49530296	49534296	TU41714	0	-1	-1	-1	2
chr18	49753742	49757742	TU41715	0	0	0	0	0
chr18	31835362	31839362	TU41718	0	0	1	-1	1
chr18	47962740	47966740	TU41719	0	0	0	0	0
chr18	48063679	48067679	TU41720	0	0	0	0	0
chr18	50101847	50105847	TU41721	0	0	0	0	0
chr18	50100290	50104290	TU41722	0	0	0	1	1
chr18	49081828	49085828	TU41727	1	0	0	0	1
chr18	50766735	50770735	TU41729	0	0	0	0	0
chr18	46159880	46163880	TU41730	0	0	0	0	0
chr18	46159880	46163880	TU41732	0	0	0	0	0
chr18	49556864	49560864	TU41734	0	0	0	0	0
chr18	49556864	49560864	TU41735	0	0	0	0	0
chr18	49551922	49555922	TU41736	0	0	0	0	0
chr18	46462925	46466925	TU41737	0	0	1	0	1
chr18	46460943	46464943	TU41738	0	0	0	-1	1
chr1	151897951	151901951	TU4174	0	0	0	0	0
chr18	50691877	50695877	TU41741	0	0	0	0	0
chr18	50691877	50695877	TU41742	0	0	0	0	0
chr18	51001844	51005844	TU41743	0	0	0	0	0
chr18	52057090	52061090	TU41744	0	0	0	0	0
chr18	46458856	46462856	TU41746	0	0	0	0	0
chr18	38637734	38641734	TU41749	0	0	0	0	0
chr18	38599607	38603607	TU41750	0	0	0	0	0
chr18	47529385	47533385	TU41751	0	0	0	0	0
chr18	46365411	46369411	TU41752	0	1	0	0	1
chr18	38637734	38641734	TU41753	0	0	0	0	0
chr18	46358468	46362468	TU41754	0	1	0	0	1
chr18	47527772	47531772	TU41755	0	0	0	0	0
chr18	38632964	38636964	TU41756	0	0	0	0	0
chr18	46356355	46360355	TU41757	0	0	0	0	0
chr18	47527772	47531772	TU41758	0	0	0	0	0
chr1	151897951	151901951	TU4176	0	0	0	0	0
chr18	38632964	38636964	TU41760	0	0	0	0	0
chr18	46365411	46369411	TU41761	0	1	0	1	2
chr18	47716469	47720469	TU41762	0	0	0	0	0
chr18	46356355	46360355	TU41763	-1	1	-1	0	1
chr18	38610172	38614172	TU41764	0	0	0	0	0
chr18	46358468	46362468	TU41765	0	1	0	0	1
chr18	47716469	47720469	TU41766	0	0	0	0	0
chr18	38632964	38636964	TU41767	0	0	0	0	0
chr18	45509503	45513503	TU41768	0	0	1	1	1
chr18	45504951	45508951	TU41770	0	0	0	0	0
chr18	45504951	45508951	TU41772	0	0	0	0	0
chr18	53080466	53084466	TU41773	0	0	0	0	0
chr18	38734504	38738504	TU41777	0	0	-1	0	1
chr18	50898888	50902888	TU41778	-1	0	0	0	1
chr18	50898888	50902888	TU41780	-1	0	0	0	1
chr18	50898888	50902888	TU41782	0	0	0	0	0
chr18	50898888	50902888	TU41783	-1	0	0	0	1
chr18	46469312	46473312	TU41784	0	0	0	0	0
chr18	46613788	46617788	TU41786	1	0	-1	1	2
chr18	46469312	46473312	TU41787	0	0	0	0	0
chr1	151904735	151908735	TU4179	0	0	-1	0	1
chr18	51798265	51802265	TU41791	0	0	0	0	0
chr18	51785232	51789232	TU41792	1	0	0	0	1
chr18	51798265	51802265	TU41793	0	0	0	0	0
chr18	53163860	53167860	TU41795	0	0	0	0	0
chr18	53160308	53164308	TU41797	0	1	0	-1	1
chr18	53160308	53164308	TU41798	0	0	0	0	0
chr1	25481001	25485001	TU418	0	0	0	0	0
chr18	38817731	38821731	TU41803	0	-1	0	0	1
chr18	53232001	53236001	TU41805	0	0	0	0	0
chr18	53232001	53236001	TU41806	0	0	0	0	0
chr18	53457010	53461010	TU41807	0	0	0	0	0
chr18	53122935	53126935	TU41808	0	0	0	0	0
chr18	53122935	53126935	TU41809	0	0	0	1	1
chr1	151903118	151907118	TU4181	0	0	0	0	0
chr18	54214134	54218134	TU41810	0	0	0	0	0
chr18	53122935	53126935	TU41812	0	0	0	0	0
chr18	54146128	54150128	TU41814	0	0	0	0	0
chr18	41949943	41953943	TU41818	0	0	-1	-1	1
chr18	50021340	50025340	TU41819	0	0	0	0	0
chr1	146437845	146441845	TU4182	0	0	0	0	0
chr18	50021340	50025340	TU41820	0	0	0	0	0
chr18	53746353	53750353	TU41821	0	0	0	0	0
chr18	53746353	53750353	TU41822	0	0	0	0	0
chr18	53746353	53750353	TU41823	0	0	-1	-1	1
chr18	53146712	53150712	TU41825	0	0	0	0	0
chr18	50206730	50210730	TU41827	0	0	1	1	1
chr18	50206730	50210730	TU41829	0	0	0	0	0
chr18	50209095	50213095	TU41830	0	0	0	0	0
chr18	53080456	53084456	TU41831	0	0	0	0	0
chr18	53080456	53084456	TU41832	0	0	0	0	0
chr18	52970024	52974024	TU41834	0	0	0	0	0
chr18	53080456	53084456	TU41835	0	0	0	0	0
chr18	54575053	54579053	TU41839	0	0	0	0	0
chr1	146437845	146441845	TU4184	0	0	0	0	0
chr18	52978126	52982126	TU41841	0	0	0	0	0
chr18	55141248	55145248	TU41843	0	0	0	0	0
chr18	55304275	55308275	TU41844	0	0	0	0	0
chr18	55353677	55357677	TU41847	0	0	0	0	0
chr18	55353677	55357677	TU41849	0	0	0	0	0
chr18	49807765	49811765	TU41852	0	0	0	0	0
chr18	49809401	49813401	TU41854	0	0	0	0	0
chr18	49809401	49813401	TU41855	0	0	0	0	0
chr18	49809401	49813401	TU41856	0	0	0	0	0
chr18	49809401	49813401	TU41857	0	0	0	0	0
chr18	49807765	49811765	TU41859	0	0	0	0	0
chr1	153379947	153383947	TU4186	0	0	0	0	0
chr18	55373194	55377194	TU41860	0	0	0	0	0
chr18	49809401	49813401	TU41861	0	0	0	0	0
chr18	55373194	55377194	TU41863	0	0	0	0	0
chr18	49809401	49813401	TU41864	0	0	0	0	0
chr18	55290959	55294959	TU41865	0	0	0	0	0
chr18	55694807	55698807	TU41867	0	0	0	0	0
chr1	153403101	153407101	TU4187	0	1	1	0	2
chr18	36624000	36628000	TU41871	0	0	-1	0	1
chr18	55995999	55999999	TU41872	0	0	0	0	0
chr18	55453932	55457932	TU41873	0	0	0	0	0
chr18	48990373	48994373	TU41874	0	0	0	0	0
chr18	48990373	48994373	TU41875	0	0	0	0	0
chr18	46234558	46238558	TU41876	1	0	1	0	2
chr18	48990373	48994373	TU41878	0	0	0	0	0
chr1	153394897	153398897	TU4188	0	0	0	0	0
chr18	56241332	56245332	TU41890	0	0	0	0	0
chr18	56334532	56338532	TU41894	0	-1	0	0	1
chr18	55928088	55932088	TU41897	0	0	0	0	0
chr18	55928088	55932088	TU41899	0	0	0	-1	1
chr1	25013386	25017386	TU419	0	0	0	0	0
chr18	55220460	55224460	TU41902	0	0	0	-1	1
chr18	55908448	55912448	TU41903	0	0	0	0	0
chr18	54286241	54290241	TU41905	0	0	0	0	0
chr18	55220460	55224460	TU41906	0	0	0	0	0
chr18	50107735	50111735	TU41909	0	0	0	0	0
chr18	50107735	50111735	TU41911	0	0	0	0	0
chr18	50121675	50125675	TU41913	0	0	0	0	0
chr18	50107735	50111735	TU41914	0	0	0	0	0
chr18	50121675	50125675	TU41916	0	0	0	0	0
chr18	50121675	50125675	TU41918	0	0	0	0	0
chr18	42632536	42636536	TU41919	-1	0	0	0	1
chr18	46616945	46620945	TU41921	0	0	0	0	0
chr18	54280964	54284964	TU41922	0	0	0	0	0
chr18	56315510	56319510	TU41923	0	0	0	0	0
chr18	52985790	52989790	TU41924	-1	0	0	-1	2
chr18	50123019	50127019	TU41929	0	0	0	0	0
chr18	38679127	38683127	TU41932	0	0	0	0	0
chr18	38678273	38682273	TU41933	0	0	-1	0	1
chr18	38679127	38683127	TU41934	0	0	0	0	0
chr18	38679127	38683127	TU41935	0	0	0	0	0
chr18	56379787	56383787	TU41936	0	0	0	0	0
chr18	38679127	38683127	TU41937	0	0	-1	-1	1
chr18	56356638	56360638	TU41938	-1	0	0	0	1
chr18	56360775	56364775	TU41939	0	0	0	0	0
chr18	56663371	56667371	TU41941	0	0	0	0	0
chr18	56663371	56667371	TU41942	0	0	0	0	0
chr18	58425792	58429792	TU41949	0	0	0	0	0
chr1	136588314	136592314	TU4195	0	0	0	0	0
chr18	58417640	58421640	TU41951	0	0	0	0	0
chr18	53493689	53497689	TU41952	0	0	0	1	1
chr1	136583993	136587993	TU4196	0	0	0	0	0
chr18	59528205	59532205	TU41961	0	0	0	0	0
chr18	53568252	53572252	TU41969	1	0	0	0	1
chr18	38756094	38760094	TU41974	0	0	0	0	0
chr18	38738020	38742020	TU41975	0	0	0	0	0
chr18	60579005	60583005	TU41976	0	0	0	0	0
chr18	57836630	57840630	TU41979	0	0	0	0	0
chr18	58696283	58700283	TU41980	0	0	0	0	0
chr18	57868513	57872513	TU41981	0	0	0	0	0
chr18	58696283	58700283	TU41982	0	0	0	0	0
chr18	57870151	57874151	TU41983	0	0	0	0	0
chr18	58696283	58700283	TU41984	0	0	0	0	0
chr18	57836630	57840630	TU41986	0	0	0	0	0
chr18	58696283	58700283	TU41987	0	0	0	0	0
chr18	56496668	56500668	TU41988	0	0	0	0	0
chr18	60867038	60871038	TU41990	0	0	0	0	0
chr18	55429473	55433473	TU41993	0	0	0	0	0
chr18	55434127	55438127	TU41995	-1	-1	0	0	2
chr18	55429473	55433473	TU41996	-1	0	0	0	1
chr18	55434127	55438127	TU41997	0	0	0	0	0
chr18	55429473	55433473	TU41998	-1	0	0	0	1
chr18	55434127	55438127	TU41999	0	0	0	0	0
chr18	57872997	57876997	TU42000	0	0	0	0	0
chr18	55429473	55433473	TU42001	-1	0	0	0	1
chr18	53637317	53641317	TU42008	0	0	0	0	0
chr18	53635378	53639378	TU42010	-1	0	0	0	1
chr18	53635378	53639378	TU42012	0	0	0	0	0
chr18	53637317	53641317	TU42015	0	0	0	0	0
chr18	53637096	53641096	TU42017	0	0	0	0	0
chr18	53637096	53641096	TU42018	0	0	0	0	0
chr18	56648002	56652002	TU42019	0	0	0	0	0
chr18	58418486	58422486	TU42020	0	0	0	0	0
chr18	56618021	56622021	TU42035	-1	0	0	0	1
chr18	56619235	56623235	TU42048	1	-1	0	-1	1
chr1	153485843	153489843	TU4205	-1	-1	0	0	2
chr18	60528410	60532410	TU42062	0	0	0	-1	1
chr18	60531696	60535696	TU42064	0	0	0	0	0
chr18	56661461	56665461	TU42074	0	0	-1	-1	1
chr18	56648019	56652019	TU42086	0	0	0	0	0
chr18	61258292	61262292	TU42088	0	0	0	0	0
chr1	153557877	153561877	TU4209	0	0	0	0	0
chr18	62721149	62725149	TU42091	0	0	0	0	0
chr18	62826916	62830916	TU42093	0	0	0	0	0
chr18	62747766	62751766	TU42097	-1	0	-1	0	2
chr18	62747766	62751766	TU42100	0	0	0	0	0
chr18	63656488	63660488	TU42101	0	0	0	0	0
chr18	61298535	61302535	TU42109	0	0	0	0	0
chr1	139472622	139476622	TU4211	-1	0	0	0	1
chr18	64069607	64073607	TU42115	0	0	0	0	0
chr18	64304064	64308064	TU42116	0	0	0	0	0
chr1	149513730	149517730	TU4213	0	0	0	0	0
chr18	64752635	64756635	TU42137	0	0	0	0	0
chr18	61630457	61634457	TU42139	0	0	-1	0	1
chr18	64845601	64849601	TU42148	0	0	0	0	0
chr1	149513337	149517337	TU4215	0	1	1	1	2
chr18	65503428	65507428	TU42150	0	0	0	0	0
chr18	64874630	64878630	TU42151	0	0	1	1	1
chr18	64875369	64879369	TU42152	0	0	0	0	0
chr18	65285329	65289329	TU42154	0	0	1	-1	1
chr18	65540201	65544201	TU42155	0	0	1	0	1
chr18	65523379	65527379	TU42159	0	0	0	0	0
chr18	64611299	64615299	TU42160	0	0	-1	0	1
chr18	65699081	65703081	TU42161	0	0	0	0	0
chr18	65499934	65503934	TU42162	0	0	0	0	0
chr18	65851135	65855135	TU42167	0	0	0	0	0
chr18	65552267	65556267	TU42168	1	0	-1	0	1
chr1	153594113	153598113	TU4217	0	0	0	0	0
chr18	65552267	65556267	TU42171	0	0	0	0	0
chr18	42499316	42503316	TU42179	0	0	0	0	0
chr1	149513730	149517730	TU4218	0	0	0	0	0
chr18	65526746	65530746	TU42180	0	0	0	0	0
chr18	42497784	42501784	TU42181	0	0	0	0	0
chr18	42497784	42501784	TU42182	0	0	0	0	0
chr18	65526746	65530746	TU42183	0	0	0	0	0
chr18	66423003	66427003	TU42185	0	0	0	0	0
chr18	66475901	66479901	TU42186	0	0	0	0	0
chr18	66564732	66568732	TU42188	0	0	0	0	0
chr18	66163389	66167389	TU42189	0	0	0	0	0
chr18	66723642	66727642	TU42198	0	0	0	0	0
chr18	66514741	66518741	TU42199	0	0	0	0	0
chr18	66632179	66636179	TU42203	0	0	0	0	0
chr18	66670616	66674616	TU42204	0	-1	0	-1	2
chr18	66501835	66505835	TU42206	0	0	0	0	0
chr18	66921467	66925467	TU42207	0	0	0	0	0
chr18	67269031	67273031	TU42208	0	-1	1	1	0
chr18	67269031	67273031	TU42209	0	0	0	0	0
chr18	66502400	66506400	TU42214	0	0	0	0	0
chr18	67252926	67256926	TU42215	0	0	0	0	0
chr18	67252926	67256926	TU42216	0	0	1	0	1
chr18	66415877	66419877	TU42224	0	0	0	0	0
chr18	63692611	63696611	TU42225	0	1	1	0	2
chr18	66390262	66394262	TU42226	0	0	0	0	0
chr18	66392636	66396636	TU42228	0	0	0	0	0
chr18	66392636	66396636	TU42229	0	0	0	0	0
chr18	66366002	66370002	TU42230	0	0	0	0	0
chr18	66415877	66419877	TU42231	0	0	0	0	0
chr18	66392636	66396636	TU42232	0	0	0	0	0
chr18	66400448	66404448	TU42233	0	0	0	0	0
chr18	67285658	67289658	TU42238	-1	-1	0	-1	3
chr18	67286940	67290940	TU42239	0	0	0	0	0
chr18	67286558	67290558	TU42240	0	0	0	0	0
chr18	67286940	67290940	TU42241	0	0	0	0	0
chr18	66948028	66952028	TU42247	0	0	0	0	0
chr18	66924374	66928374	TU42248	0	0	0	0	0
chr18	60753309	60757309	TU42249	0	1	0	0	1
chr18	67919918	67923918	TU42254	0	0	0	0	0
chr18	68030445	68034445	TU42261	0	0	0	0	0
chr18	67654816	67658816	TU42265	0	0	-1	0	1
chr18	67654816	67658816	TU42268	0	0	0	0	0
chr18	65888757	65892757	TU42281	0	0	0	0	0
chr18	68363228	68367228	TU42282	0	0	0	0	0
chr18	65888757	65892757	TU42283	0	0	0	0	0
chr18	65910612	65914612	TU42284	0	0	0	0	0
chr18	65910612	65914612	TU42285	0	0	0	0	0
chr18	67560533	67564533	TU42286	0	0	-1	0	1
chr18	68992569	68996569	TU42292	0	0	0	0	0
chr18	68451238	68455238	TU42295	0	0	0	0	0
chr18	67574550	67578550	TU42297	0	0	0	0	0
chr1	28621040	28625040	TU423	0	0	0	1	1
chr18	68349570	68353570	TU42301	0	0	0	0	0
chr18	68356437	68360437	TU42303	1	0	0	0	1
chr18	68287928	68291928	TU42306	0	0	0	0	0
chr18	68287818	68291818	TU42308	0	0	0	0	0
chr18	35331641	35335641	TU42319	0	0	0	0	0
chr1	136576842	136580842	TU4233	1	0	0	0	1
chr18	67968933	67972933	TU42331	0	0	0	0	0
chr18	67968933	67972933	TU42332	0	0	0	0	0
chr18	67994138	67998138	TU42333	0	0	0	0	0
chr18	67977448	67981448	TU42334	0	0	0	0	0
chr18	67968933	67972933	TU42335	0	0	0	0	0
chr18	67962275	67966275	TU42336	0	0	0	0	0
chr18	67972636	67976636	TU42337	0	0	0	0	0
chr18	69759237	69763237	TU42338	0	0	0	0	0
chr18	69759237	69763237	TU42339	0	0	0	0	0
chr18	70981993	70985993	TU42343	0	0	0	0	0
chr1	85456235	85460235	TU4235	0	-1	0	0	1
chr18	71206412	71210412	TU42351	0	0	0	0	0
chr18	71094139	71098139	TU42353	0	0	0	0	0
chr1	85455722	85459722	TU4236	0	0	0	0	0
chr1	153749118	153753118	TU4238	0	0	0	-1	1
chr18	67968216	67972216	TU42381	0	0	0	0	0
chr18	61583708	61587708	TU42387	0	-1	0	0	1
chr18	73569867	73573867	TU42388	0	0	0	0	0
chr18	73486792	73490792	TU42394	0	0	0	0	0
chr18	73620714	73624714	TU42397	0	0	0	0	0
chr18	72921835	72925835	TU42398	0	0	0	0	0
chr1	26331827	26335827	TU424	0	0	0	0	0
chr18	72911163	72915163	TU42400	0	0	0	-1	1
chr18	73505577	73509577	TU42411	0	0	0	0	0
chr18	73622361	73626361	TU42423	0	0	0	0	0
chr1	153749118	153753118	TU4243	0	0	0	-1	1
chr18	56767615	56771615	TU42434	0	0	0	0	0
chr18	56767615	56771615	TU42435	0	0	0	0	0
chr18	56798141	56802141	TU42436	0	0	0	0	0
chr18	56767615	56771615	TU42437	0	0	0	0	0
chr18	56767615	56771615	TU42438	0	0	0	0	0
chr1	153749118	153753118	TU4244	0	0	0	-1	1
chr18	73844686	73848686	TU42440	0	0	0	0	0
chr18	56767615	56771615	TU42441	0	0	0	0	0
chr18	56767615	56771615	TU42442	0	0	0	0	0
chr18	71193343	71197343	TU42443	0	0	0	0	0
chr18	71193343	71197343	TU42444	0	0	0	0	0
chr18	71193343	71197343	TU42445	0	0	0	0	0
chr18	71193343	71197343	TU42447	0	0	0	0	0
chr18	71193343	71197343	TU42448	0	0	0	0	0
chr18	71193343	71197343	TU42449	0	0	0	0	0
chr18	71193343	71197343	TU42450	0	0	0	0	0
chr18	74181124	74185124	TU42451	0	0	0	0	0
chr18	74015926	74019926	TU42452	0	0	0	-1	1
chr18	35401439	35405439	TU42453	0	0	0	0	0
chr18	74099265	74103265	TU42456	-1	0	0	0	1
chr18	73655469	73659469	TU42457	0	0	0	0	0
chr18	73830820	73834820	TU42458	0	0	0	0	0
chr18	73830820	73834820	TU42459	0	0	0	0	0
chr1	153918256	153922256	TU4246	0	0	0	0	0
chr1	136608472	136612472	TU4247	0	-1	0	-1	2
chr18	73864157	73868157	TU42470	0	0	0	0	0
chr18	35524601	35528601	TU42471	0	1	1	0	2
chr18	73864157	73868157	TU42472	0	0	0	0	0
chr18	74835078	74839078	TU42474	0	0	0	0	0
chr18	73864157	73868157	TU42475	0	0	0	0	0
chr18	74776792	74780792	TU42476	0	0	-1	1	1
chr18	74776792	74780792	TU42478	0	-1	-1	1	2
chr18	73536267	73540267	TU42479	0	0	0	0	0
chr1	153711621	153715621	TU4248	0	0	0	0	0
chr18	73511950	73515950	TU42481	0	0	-1	-1	1
chr18	74433416	74437416	TU42487	0	0	0	0	0
chr18	74433416	74437416	TU42489	0	0	0	0	0
chr1	136608472	136612472	TU4249	1	0	0	0	1
chr18	75009688	75013688	TU42499	-1	0	0	0	1
chr1	26303004	26307004	TU425	0	0	0	0	0
chr18	74968840	74972840	TU42502	0	0	0	0	0
chr18	74889860	74893860	TU42505	0	0	0	0	0
chr18	75313896	75317896	TU42509	0	0	0	0	0
chr1	153713554	153717554	TU4251	0	0	0	0	0
chr18	53871905	53875905	TU42513	1	0	0	-1	1
chr1	153507352	153511352	TU4252	0	0	0	0	0
