#Chrom	Start	End	TransposableElementTranscript	TransposableElementSymbol	Strand	2-cell	Morula	ICM	TE
chr3	4425176	4429176	TU52650	G25478	-	0	0	0	0
chr3	4425176	4429176	TU52651	G25478	-	0	0	0	0
chr3	4425176	4429176	TU52653	G25478	-	0	0	0	0
chr3	4681503	4685503	TU52628	G25468	-	0	0	0	0
chr3	5078932	5082932	TU52637	G25472	+	1	0	0	0
chr3	5183919	5187919	TU52636	G25471	-	0	0	0	0
chr3	5284735	5288735	TU52645	G25477	-	0	0	0	0
chr3	5284735	5288735	TU52646	G25477	-	0	0	0	0
chr3	5574341	5578341	TU52681	G25491	+	0	0	0	0
chr3	5584933	5588933	TU52735	G25516	+	0	0	0	0
chr3	5586778	5590778	TU52733	G25516	+	0	0	0	0
chr3	5586778	5590778	TU52734	G25516	+	0	0	0	0
chr3	5586778	5590778	TU52737	G25516	+	0	0	0	0
chr3	5633526	5637526	TU52727	G25516	+	0	0	0	0
chr3	5699650	5703650	TU52725	G25516	+	0	0	0	0
chr3	5717046	5721046	TU52730	G25516	+	0	0	0	0
chr3	6049509	6053509	TU52644	G25476	+	0	0	1	0
chr3	6099318	6103318	TU52667	G25485	+	0	0	0	0
chr3	6099318	6103318	TU52668	G25485	+	0	0	0	0
chr3	6134174	6138174	TU52659	G25482	-	0	0	0	0
chr3	6136537	6140537	TU52663	G25483	+	1	0	0	0
chr3	6238545	6242545	TU52665	G25484	+	0	0	0	0
chr3	6556803	6560803	TU52688	G25497	+	0	0	0	0
chr3	6907928	6911928	TU52742	G25521	+	-1	1	0	0
chr3	6910539	6914539	TU52739	G25520	+	0	0	0	0
chr3	6910539	6914539	TU52740	G25520	+	0	0	0	0
chr3	6910539	6914539	TU52741	G25520	+	0	0	0	0
chr3	7325590	7329590	TU52671	G25487	-	0	0	0	0
chr3	7397918	7401918	TU52683	G25493	-	0	-1	0	0
chr3	7661617	7665617	TU52685	G25495	+	0	0	0	0
chr3	7685455	7689455	TU52689	G25498	-	0	0	0	0
chr3	7695129	7699129	TU52682	G25492	+	0	0	0	0
chr3	7777253	7781253	TU52684	G25494	-	0	0	0	0
chr3	7788803	7792803	TU52898	G25592	+	0	0	0	0
chr3	7790750	7794750	TU53049	G25687	-	0	1	-1	0
chr3	7793962	7797962	TU53050	G25687	-	0	0	0	0
chr3	8095426	8099426	TU53055	G25691	-	0	0	0	0
chr3	8239306	8243306	TU52993	G25651	+	0	-1	0	0
chr3	8239306	8243306	TU52994	G25651	+	0	0	0	0
chr3	8311313	8315313	TU52997	G25654	+	-1	0	0	0
chr3	8712633	8716633	TU52776	G25538	-	0	0	0	0
chr3	8712633	8716633	TU52778	G25538	-	0	0	0	0
chr3	8712633	8716633	TU52782	G25538	-	0	0	0	0
chr3	8713331	8717331	TU52772	G25538	-	0	0	0	0
chr3	8713331	8717331	TU52781	G25538	-	0	0	0	0
chr3	8734549	8738549	TU52718	G25510	-	0	0	0	0
chr3	8734962	8738962	TU52690	G25499	+	0	0	0	0
chr3	8788546	8792546	TU52694	G25502	+	0	0	0	0
chr3	8789389	8793389	TU52717	G25509	-	0	1	0	1
chr3	9030734	9034734	TU52724	G25515	+	0	0	0	0
chr3	9034368	9038368	TU52726	G25515	+	0	0	0	0
chr3	9034368	9038368	TU52728	G25515	+	0	0	0	0
chr3	9051709	9055709	TU52909	G25595	+	0	0	0	0
chr3	9051709	9055709	TU52910	G25595	+	0	0	0	0
chr3	9051852	9055852	TU52901	G25595	+	0	0	0	0
chr3	9051852	9055852	TU52902	G25595	+	0	0	0	0
chr3	9051852	9055852	TU52906	G25595	+	0	0	0	0
chr3	9052396	9056396	TU52908	G25595	+	0	0	0	0
chr3	9052396	9056396	TU52911	G25595	+	0	0	0	0
chr3	9052396	9056396	TU52912	G25595	+	0	0	0	0
chr3	9054077	9058077	TU52904	G25595	+	1	1	0	0
chr3	9062942	9066942	TU52914	G25600	+	0	0	0	0
chr3	9095255	9099255	TU52920	G25605	-	0	1	1	1
chr3	9114313	9118313	TU52729	G25517	+	0	0	0	0
chr3	9114313	9118313	TU52731	G25517	+	-1	-1	0	0
chr3	9165770	9169770	TU52820	G25555	-	0	0	-1	0
chr3	9203635	9207635	TU52748	G25526	+	0	0	0	0
chr3	9203635	9207635	TU52751	G25526	+	1	-1	0	0
chr3	9206919	9210919	TU52811	G25555	-	0	0	0	0
chr3	9206919	9210919	TU52812	G25555	-	0	0	0	0
chr3	9206919	9210919	TU52813	G25555	-	0	0	0	0
chr3	9206919	9210919	TU52814	G25555	-	0	0	0	0
chr3	9206919	9210919	TU52817	G25555	-	0	0	0	0
chr3	9206919	9210919	TU52822	G25555	-	0	0	0	0
chr3	9219293	9223293	TU52757	G25529	-	0	0	0	0
chr3	9228962	9232962	TU52754	G25529	-	0	0	0	0
chr3	9247734	9251734	TU52756	G25528	-	1	0	0	1
chr3	9248357	9252357	TU52753	G25528	-	0	0	0	0
chr3	9288703	9292703	TU52768	G25536	-	-1	0	0	0
chr3	9305270	9309270	TU52769	G25536	-	0	0	0	0
chr3	9305270	9309270	TU52770	G25536	-	0	0	0	0
chr3	9351827	9355827	TU52788	G25544	+	0	0	0	0
chr3	9357128	9361128	TU52815	G25556	+	0	0	0	0
chr3	9357128	9361128	TU52818	G25556	+	0	0	0	0
chr3	9453484	9457484	TU52944	G25624	+	0	0	0	0
chr3	9455054	9459054	TU52968	G25640	+	0	0	0	0
chr3	9455054	9459054	TU52969	G25640	+	0	0	-1	-1
chr3	9539650	9543650	TU53609	G25961	-	0	0	0	0
chr3	9558430	9562430	TU52974	G25642	+	1	0	0	0
chr3	9608516	9612516	TU52791	G25547	+	0	0	0	-1
chr3	9660065	9664065	TU52789	G25545	-	0	0	0	0
chr3	9782844	9786844	TU53012	G25663	-	0	0	-1	0
chr3	10295984	10299984	TU52810	G25554	+	0	0	0	0
chr3	10299571	10303571	TU52809	G25554	+	-1	0	0	0
chr3	10303642	10307642	TU52795	G25549	+	0	-1	0	0
chr3	10405218	10409218	TU53080	G25706	-	1	1	-1	-1
chr3	10443731	10447731	TU52970	G25641	+	0	0	0	-1
chr3	10443731	10447731	TU52971	G25641	+	0	0	0	0
chr3	10443731	10447731	TU52973	G25641	+	0	0	0	0
chr3	10443731	10447731	TU52975	G25641	+	0	0	0	0
chr3	10454261	10458261	TU52972	G25641	+	1	0	1	0
chr3	10482139	10486139	TU52824	G25560	-	0	0	0	0
chr3	10602256	10606256	TU52862	G25575	+	0	0	0	0
chr3	10602256	10606256	TU52863	G25575	+	0	0	0	0
chr3	10758359	10762359	TU52836	G25563	+	0	0	0	0
chr3	11304387	11308387	TU52847	G25567	+	0	0	0	0
chr3	11689032	11693032	TU52917	G25603	+	1	0	0	0
chr3	11689032	11693032	TU52918	G25603	+	0	0	0	0
chr3	11715634	11719634	TU52952	G25631	-	0	0	0	0
chr3	11722507	11726507	TU52956	G25633	-	0	-1	0	0
chr3	11842312	11846312	TU53070	G25699	-	0	0	0	0
chr3	11938262	11942262	TU52953	G25631	-	0	0	0	0
chr3	12223507	12227507	TU52907	G25598	+	0	0	0	0
chr3	12246329	12250329	TU52937	G25618	+	-1	0	1	0
chr3	12249560	12253560	TU52936	G25617	+	0	0	0	0
chr3	12260158	12264158	TU52938	G25619	+	1	0	1	0
chr3	12284376	12288376	TU52939	G25620	+	0	0	0	0
chr3	12326955	12330955	TU52955	G25632	+	0	-1	0	1
chr3	12326955	12330955	TU52957	G25632	+	0	0	0	0
chr3	12369385	12373385	TU52875	G25580	+	0	0	0	0
chr3	12385760	12389760	TU52964	G25637	+	0	0	0	0
chr3	12661973	12665973	TU52873	G25579	-	0	0	0	0
chr3	12731058	12735058	TU52868	G25577	-	0	0	0	0
chr3	12916271	12920271	TU52882	G25584	-	0	0	0	0
chr3	12979092	12983092	TU52923	G25608	+	0	-1	1	0
chr3	13439651	13443651	TU52889	G25588	-	0	0	0	0
chr3	13458253	13462253	TU52892	G25588	-	0	0	0	0
chr3	13822122	13826122	TU53136	G25732	-	0	1	1	0
chr3	13824536	13828536	TU53138	G25732	-	0	0	0	0
chr3	14997559	15001559	TU52900	G25594	-	0	0	0	0
chr3	15058784	15062784	TU52905	G25597	+	0	0	0	0
chr3	15169442	15173442	TU52915	G25601	-	0	0	0	0
chr3	15171964	15175964	TU52903	G25596	-	0	0	0	0
chr3	16037342	16041342	TU52919	G25604	-	0	0	0	0
chr3	16051923	16055923	TU52925	G25609	+	0	1	0	0
chr3	16167707	16171707	TU52929	G25612	+	0	0	0	0
chr3	16168172	16172172	TU52928	G25612	+	0	0	1	-1
chr3	16168172	16172172	TU52931	G25612	+	0	0	0	0
chr3	16255381	16259381	TU52930	G25613	+	0	0	0	0
chr3	16256601	16260601	TU52932	G25613	+	0	0	0	0
chr3	16409448	16413448	TU52945	G25625	+	0	0	0	0
chr3	16616384	16620384	TU52926	G25610	+	1	0	0	1
chr3	17186895	17190895	TU52934	G25615	+	0	0	0	0
chr3	17391169	17395169	TU52946	G25626	-	0	0	0	0
chr3	18405892	18409892	TU52949	G25628	-	0	0	0	0
chr3	18776219	18780219	TU52961	G25636	+	0	0	0	0
chr3	18776939	18780939	TU52962	G25636	+	0	0	0	0
chr3	18781215	18785215	TU52963	G25636	+	-1	0	0	0
chr3	19168100	19172100	TU52959	G25634	-	0	0	0	0
chr3	19895636	19899636	TU52996	G25653	-	0	1	0	0
chr3	19899114	19903114	TU53019	G25666	+	0	0	0	0
chr3	19903740	19907740	TU53017	G25666	+	0	0	0	0
chr3	20046301	20050301	TU52981	G25645	-	0	1	0	0
chr3	20046663	20050663	TU52979	G25645	-	0	0	0	0
chr3	20156927	20160927	TU53009	G25662	-	0	0	0	0
chr3	20159558	20163558	TU53007	G25660	-	0	0	0	0
chr3	20161905	20165905	TU52976	G25643	+	0	0	0	0
chr3	20454551	20458551	TU53047	G25664	-	0	0	0	0
chr3	20555642	20559642	TU53021	G25668	+	0	0	0	0
chr3	21043633	21047633	TU53054	G25690	+	0	0	0	0
chr3	21361395	21365395	TU53229	G25784	-	0	0	0	0
chr3	21409172	21413172	TU53231	G25786	-	0	0	0	0
chr3	21446649	21450649	TU53225	G25784	-	0	0	0	0
chr3	21446649	21450649	TU53226	G25784	-	0	0	0	0
chr3	21446649	21450649	TU53228	G25784	-	0	0	0	0
chr3	21652981	21656981	TU53028	G25672	+	0	0	0	0
chr3	21701296	21705296	TU53034	G25675	+	0	0	0	0
chr3	21886265	21890265	TU53390	G25855	-	0	0	0	0
chr3	21955385	21959385	TU53068	G25698	+	0	0	0	0
chr3	21956479	21960479	TU53085	G25708	+	0	0	0	0
chr3	21956749	21960749	TU53388	G25854	-	0	0	1	1
chr3	21956749	21960749	TU53389	G25854	-	0	0	1	0
chr3	22010112	22014112	TU53398	G25862	-	0	0	0	0
chr3	22174805	22178805	TU53531	G25932	-	0	0	0	0
chr3	22288076	22292076	TU53046	G25685	+	0	0	0	0
chr3	22898239	22902239	TU53042	G25682	+	0	0	0	0
chr3	23274011	23278011	TU53061	G25695	+	0	0	0	0
chr3	23455280	23459280	TU53040	G25680	-	0	0	0	0
chr3	23600936	23604936	TU53192	G25762	-	1	0	0	0
chr3	23603790	23607790	TU53191	G25762	-	0	0	0	0
chr3	23603790	23607790	TU53197	G25762	-	0	0	0	0
chr3	23603790	23607790	TU53199	G25762	-	0	0	0	0
chr3	23603790	23607790	TU53200	G25762	-	0	0	0	0
chr3	23635159	23639159	TU53193	G25762	-	0	0	0	0
chr3	23635159	23639159	TU53194	G25762	-	0	0	0	0
chr3	23646009	23650009	TU53056	G25692	-	0	0	0	0
chr3	23646009	23650009	TU53057	G25692	-	0	0	0	0
chr3	23670630	23674630	TU53044	G25684	-	0	0	0	0
chr3	24038377	24042377	TU53064	G25696	-	0	0	0	0
chr3	24237238	24241238	TU53084	G25707	-	0	0	0	0
chr3	24397196	24401196	TU53102	G25716	+	0	1	-1	1
chr3	24400271	24404271	TU53099	G25714	+	-1	-1	0	0
chr3	24438477	24442477	TU53098	G25713	+	0	0	0	0
chr3	24438477	24442477	TU53100	G25713	+	0	0	0	0
chr3	24438477	24442477	TU53103	G25713	+	0	0	0	0
chr3	24763327	24767327	TU53141	G25734	+	0	0	0	0
chr3	24763877	24767877	TU53140	G25734	+	-1	0	0	0
chr3	25136067	25140067	TU53076	G25704	+	0	0	0	0
chr3	25136067	25140067	TU53078	G25704	+	0	0	0	0
chr3	25154832	25158832	TU53176	G25756	+	0	0	0	0
chr3	25154832	25158832	TU53179	G25756	+	0	-1	0	0
chr3	25158201	25162201	TU53178	G25756	+	0	0	0	0
chr3	25448985	25452985	TU53119	G25726	+	0	0	0	0
chr3	25448985	25452985	TU53133	G25726	+	0	0	0	0
chr3	25448985	25452985	TU53134	G25726	+	0	0	0	0
chr3	25448985	25452985	TU53139	G25726	+	0	0	0	0
chr3	25496393	25500393	TU53147	G25739	+	0	0	0	0
chr3	27001602	27005602	TU53111	G25721	-	0	0	0	0
chr3	27025460	27029460	TU53109	G25720	+	0	0	0	0
chr3	27037973	27041973	TU53087	G25710	+	0	0	0	0
chr3	27038171	27042171	TU53106	G25719	-	0	0	0	0
chr3	27071008	27075008	TU53115	G25722	-	-1	-1	0	0
chr3	27095000	27099000	TU53112	G25722	-	0	0	0	0
chr3	27177722	27181722	TU53208	G25772	-	0	0	0	0
chr3	27177722	27181722	TU53209	G25772	-	0	0	0	0
chr3	27180913	27184913	TU53207	G25772	-	0	0	0	0
chr3	27809315	27813315	TU53120	G25725	+	0	0	0	0
chr3	27817566	27821566	TU53118	G25725	+	0	0	0	0
chr3	27897559	27901559	TU53180	G25755	-	0	0	0	0
chr3	27910243	27914243	TU53175	G25755	-	0	0	0	0
chr3	27911416	27915416	TU53177	G25755	-	0	0	0	0
chr3	27913260	27917260	TU53181	G25755	-	0	0	0	0
chr3	28709795	28713795	TU53172	G25751	-	0	0	0	0
chr3	28768659	28772659	TU53168	G25751	-	0	0	0	0
chr3	28770803	28774803	TU53171	G25751	-	0	0	0	0
chr3	28770803	28774803	TU53173	G25751	-	0	0	0	0
chr3	28809098	28813098	TU53158	G25747	+	0	0	0	0
chr3	28826129	28830129	TU53201	G25767	-	0	0	0	0
chr3	28828636	28832636	TU53162	G25748	+	0	0	0	0
chr3	28828636	28832636	TU53166	G25748	+	0	0	0	0
chr3	28834921	28838921	TU53164	G25748	+	0	-1	1	0
chr3	28881691	28885691	TU53510	G25921	+	0	0	0	0
chr3	29760439	29764439	TU53272	G25765	-	0	0	0	0
chr3	29839155	29843155	TU53267	G25765	-	0	0	0	0
chr3	29839155	29843155	TU53275	G25765	-	0	0	0	0
chr3	29891233	29895233	TU53271	G25765	-	0	0	0	0
chr3	29891233	29895233	TU53273	G25765	-	0	0	0	0
chr3	30546576	30550576	TU53367	G25825	-	-1	-1	0	0
chr3	30547716	30551716	TU53373	G25825	-	0	0	0	0
chr3	30549994	30553994	TU53368	G25825	-	0	0	0	0
chr3	30550861	30554861	TU53370	G25825	-	-1	0	0	0
chr3	30565623	30569623	TU53321	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53323	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53326	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53328	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53329	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53331	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53333	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53337	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53340	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53364	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53366	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53369	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53371	G25825	-	0	0	0	0
chr3	30565623	30569623	TU53372	G25825	-	0	0	0	0
chr3	31059337	31063337	TU53290	G25811	+	0	0	0	0
chr3	31062108	31066108	TU53289	G25811	+	0	0	0	0
chr3	31062920	31066920	TU53292	G25811	+	1	0	0	0
chr3	31131668	31135668	TU53206	G25771	-	0	0	0	0
chr3	31174330	31178330	TU53222	G25781	+	0	0	-1	0
chr3	31565688	31569688	TU53211	G25774	+	0	0	0	0
chr3	31595377	31599377	TU53210	G25773	+	0	0	0	0
chr3	31634788	31638788	TU53294	G25809	-	0	0	0	0
chr3	31649110	31653110	TU53250	G25794	+	-1	0	0	0
chr3	31649110	31653110	TU53252	G25794	+	0	0	0	0
chr3	31649110	31653110	TU53253	G25794	+	1	0	0	0
chr3	31652727	31656727	TU53251	G25794	+	-1	0	0	0
chr3	31657468	31661468	TU53281	G25806	-	0	0	0	0
chr3	31695824	31699824	TU53217	G25778	+	0	0	0	0
chr3	31695824	31699824	TU53218	G25778	+	0	0	0	0
chr3	31783186	31787186	TU53213	G25776	+	0	0	0	0
chr3	31783943	31787943	TU53220	G25779	-	0	0	0	0
chr3	31899004	31903004	TU53339	G25829	-	0	0	0	0
chr3	32035931	32039931	TU53330	G25829	-	0	0	0	0
chr3	32035931	32039931	TU53332	G25829	-	0	0	0	0
chr3	32035931	32039931	TU53336	G25829	-	0	0	0	0
chr3	32154322	32158322	TU53347	G25837	-	0	0	0	0
chr3	32279597	32283597	TU53223	G25782	-	0	0	0	0
chr3	32326188	32330188	TU53221	G25780	-	0	0	0	0
chr3	32381763	32385763	TU53224	G25783	-	0	0	0	0
chr3	32508954	32512954	TU53409	G25871	+	-1	0	-1	1
chr3	32697918	32701918	TU53244	G25791	+	0	0	0	0
chr3	32703378	32707378	TU53241	G25791	+	0	0	0	0
chr3	32843390	32847390	TU53338	G25830	+	0	0	0	0
chr3	32937830	32941830	TU53439	G25886	+	0	0	0	0
chr3	32939319	32943319	TU53438	G25886	+	0	0	0	0
chr3	33356416	33360416	TU53262	G25801	+	0	0	0	0
chr3	33491438	33495438	TU53346	G25836	-	0	0	0	0
chr3	33689797	33693797	TU53269	G25804	-	0	0	0	0
chr3	33704630	33708630	TU53286	G25808	-	0	0	0	0
chr3	33720859	33724859	TU53283	G25808	-	0	0	0	0
chr3	33748106	33752106	TU53285	G25808	-	0	0	0	0
chr3	33869075	33873075	TU53282	G25807	-	0	0	0	0
chr3	33898711	33902711	TU53284	G25807	-	0	0	0	0
chr3	33943389	33947389	TU53325	G25828	+	-1	0	0	0
chr3	33943389	33947389	TU53327	G25828	+	0	-1	0	0
chr3	33970492	33974492	TU53351	G25839	-	0	0	0	0
chr3	33989124	33993124	TU53291	G25812	-	0	0	0	0
chr3	34014905	34018905	TU53303	G25818	-	0	0	0	0
chr3	34016034	34020034	TU53305	G25818	-	0	0	0	0
chr3	34016998	34020998	TU53304	G25818	-	0	0	0	0
chr3	34429124	34433124	TU53298	G25815	-	0	0	0	0
chr3	34516249	34520249	TU53307	G25820	-	0	0	0	0
chr3	34531613	34535613	TU53320	G25824	-	0	0	0	0
chr3	34555481	34559481	TU53318	G25824	-	0	0	0	0
chr3	34603004	34607004	TU53299	G25816	+	0	0	0	0
chr3	34694023	34698023	TU53313	G25821	+	0	0	0	0
chr3	34699499	34703499	TU53376	G25849	-	0	0	0	0
chr3	34699499	34703499	TU53377	G25849	-	0	0	0	0
chr3	34714676	34718676	TU53381	G25851	-	0	0	0	0
chr3	34714676	34718676	TU53383	G25851	-	0	0	0	0
chr3	34765921	34769921	TU53322	G25826	+	0	0	0	0
chr3	34769878	34773878	TU53353	G25841	+	0	0	0	0
chr3	34772870	34776870	TU53385	G25853	+	0	0	0	0
chr3	34798207	34802207	TU53386	G25853	+	0	0	0	0
chr3	34798207	34802207	TU53387	G25853	+	0	0	0	0
chr3	34805909	34809909	TU53384	G25853	+	-1	0	0	0
chr3	34851088	34855088	TU53335	G25831	-	0	0	0	0
chr3	34948765	34952765	TU53345	G25835	+	0	0	0	0
chr3	34980764	34984764	TU53355	G25842	+	0	0	0	0
chr3	35170020	35174020	TU53348	G25838	-	0	1	1	1
chr3	35258925	35262925	TU53402	G25866	+	0	0	0	0
chr3	35304454	35308454	TU53642	G25970	-	0	0	0	0
chr3	35425751	35429751	TU53621	G25970	-	0	0	0	0
chr3	35425751	35429751	TU53622	G25970	-	0	0	0	0
chr3	35425751	35429751	TU53626	G25970	-	0	0	0	0
chr3	35425751	35429751	TU53628	G25970	-	0	0	0	0
chr3	35425751	35429751	TU53629	G25970	-	0	0	0	0
chr3	35426221	35430221	TU53625	G25970	-	0	0	0	0
chr3	35430356	35434356	TU53624	G25970	-	-1	-1	0	0
chr3	35430356	35434356	TU53627	G25970	-	0	0	0	0
chr3	35430356	35434356	TU53632	G25970	-	0	0	0	0
chr3	35430356	35434356	TU53635	G25970	-	0	0	0	0
chr3	35430356	35434356	TU53636	G25970	-	0	0	0	0
chr3	35430356	35434356	TU53637	G25970	-	0	0	0	0
chr3	35430356	35434356	TU53640	G25970	-	0	0	0	0
chr3	35458932	35462932	TU53639	G25970	-	0	0	0	0
chr3	35559841	35563841	TU53375	G25848	+	0	0	0	0
chr3	35581250	35585250	TU53397	G25861	-	0	1	0	0
chr3	35629573	35633573	TU53395	G25859	-	0	0	0	0
chr3	35640080	35644080	TU53379	G25850	-	0	0	0	0
chr3	35640080	35644080	TU53382	G25850	-	0	0	0	0
chr3	35644750	35648750	TU53378	G25850	-	0	0	0	0
chr3	35705025	35709025	TU53543	G25936	+	0	1	0	0
chr3	35705025	35709025	TU53544	G25936	+	0	0	0	0
chr3	35705025	35709025	TU53546	G25936	+	0	0	0	0
chr3	35709396	35713396	TU53541	G25936	+	0	-1	0	0
chr3	35709396	35713396	TU53547	G25936	+	0	0	0	0
chr3	35709396	35713396	TU53549	G25936	+	0	0	0	0
chr3	35730900	35734900	TU53548	G25936	+	-1	1	-1	-1
chr3	35732614	35736614	TU53579	G25944	-	0	0	0	0
chr3	35857492	35861492	TU53441	G25888	-	0	0	0	0
chr3	35888659	35892659	TU53590	G25951	-	0	0	1	-1
chr3	35934954	35938954	TU53391	G25856	+	0	0	0	0
chr3	35940123	35944123	TU53393	G25856	+	1	0	1	0
chr3	36227269	36231269	TU53394	G25858	+	0	0	1	0
chr3	36272318	36276318	TU53423	G25876	-	0	0	1	0
chr3	36275345	36279345	TU53422	G25876	-	0	0	0	0
chr3	36275345	36279345	TU53424	G25876	-	0	0	0	0
chr3	36275345	36279345	TU53425	G25876	-	0	0	0	0
chr3	36277573	36281573	TU53421	G25876	-	0	0	0	0
chr3	36280535	36284535	TU53396	G25860	+	0	0	0	0
chr3	36382736	36386736	TU53399	G25863	-	0	0	0	0
chr3	36504814	36508814	TU53430	G25881	-	0	0	0	0
chr3	36504814	36508814	TU53431	G25881	-	0	0	0	0
chr3	36504814	36508814	TU53432	G25881	-	0	0	0	0
chr3	36527812	36531812	TU53400	G25864	+	0	0	0	0
chr3	36777538	36781538	TU53407	G25870	-	0	0	0	0
chr3	36920653	36924653	TU54222	G26263	+	0	0	0	0
chr3	37181055	37185055	TU53473	G25906	+	0	0	0	0
chr3	37183617	37187617	TU53484	G25913	-	0	0	0	0
chr3	37302613	37306613	TU53426	G25877	+	0	-1	0	0
chr3	37359597	37363597	TU53433	G25882	+	0	0	0	0
chr3	37648199	37652199	TU53440	G25887	+	0	0	0	0
chr3	37666827	37670827	TU53446	G25892	+	0	0	0	0
chr3	37826247	37830247	TU53533	G25933	+	0	0	1	1
chr3	37826247	37830247	TU53534	G25933	+	0	0	0	0
chr3	37826247	37830247	TU53536	G25933	+	0	0	0	0
chr3	37826247	37830247	TU53538	G25933	+	0	0	1	1
chr3	37826247	37830247	TU53539	G25933	+	0	0	1	1
chr3	37834889	37838889	TU53537	G25933	+	0	0	1	0
chr3	38019293	38023293	TU53464	G25900	+	0	0	0	0
chr3	38019293	38023293	TU53466	G25900	+	0	0	0	0
chr3	38021049	38025049	TU53476	G25908	-	0	0	0	0
chr3	38168213	38172213	TU53482	G25912	+	0	0	0	0
chr3	38168213	38172213	TU53483	G25912	+	0	0	0	0
chr3	38168213	38172213	TU53486	G25912	+	0	0	0	0
chr3	38168213	38172213	TU53487	G25912	+	0	0	0	0
chr3	38183905	38187905	TU53485	G25912	+	0	0	0	0
chr3	38372688	38376688	TU53465	G25901	+	0	0	0	0
chr3	38372688	38376688	TU53467	G25901	+	0	0	0	0
chr3	38417099	38421099	TU53492	G25917	+	0	0	0	0
chr3	38417099	38421099	TU53496	G25917	+	0	0	0	0
chr3	38576962	38580962	TU53469	G25903	+	0	0	0	0
chr3	38779864	38783864	TU53468	G25902	+	0	0	0	0
chr3	39259428	39263428	TU53480	G25910	-	0	0	0	0
chr3	39515726	39519726	TU53521	G25925	+	0	0	0	0
chr3	39515726	39519726	TU53524	G25925	+	0	0	0	0
chr3	39532049	39536049	TU53535	G25934	-	0	0	0	0
chr3	39547080	39551080	TU53582	G25948	-	0	0	0	0
chr3	39547080	39551080	TU53584	G25948	-	0	0	0	0
chr3	39642994	39646994	TU53481	G25911	-	1	0	0	0
chr3	39875116	39879116	TU53552	G25938	+	-1	0	0	0
chr3	39875116	39879116	TU53553	G25938	+	0	0	0	0
chr3	39875116	39879116	TU53554	G25938	+	0	0	0	0
chr3	39879420	39883420	TU53550	G25938	+	0	0	0	0
chr3	39879420	39883420	TU53551	G25938	+	0	0	0	0
chr3	39879420	39883420	TU53556	G25938	+	0	0	0	0
chr3	39916828	39920828	TU53488	G25914	-	0	0	0	0
chr3	39935416	39939416	TU53493	G25918	-	0	0	0	0
chr3	40030367	40034367	TU53504	G25920	+	0	0	0	0
chr3	40788658	40792658	TU53736	G26025	+	1	0	-1	0
chr3	40826274	40830274	TU53530	G25931	+	0	1	0	0
chr3	40826274	40830274	TU53532	G25931	+	0	0	0	0
chr3	40855862	40859862	TU53529	G25930	+	0	0	0	0
chr3	40879551	40883551	TU53560	G25941	-	0	0	0	0
chr3	40879551	40883551	TU53569	G25941	-	0	0	0	0
chr3	40892145	40896145	TU53558	G25941	-	0	0	0	0
chr3	40892145	40896145	TU53565	G25941	-	0	0	0	0
chr3	40986999	40990999	TU54136	G26216	+	0	1	0	-1
chr3	41004841	41008841	TU54164	G26236	-	0	0	0	0
chr3	41008479	41012479	TU54165	G26236	-	0	0	0	0
chr3	41009847	41013847	TU54163	G26236	-	0	0	0	0
chr3	41026938	41030938	TU54138	G26218	+	-1	0	0	0
chr3	41075163	41079163	TU53585	G25949	+	0	0	0	0
chr3	41211261	41215261	TU53559	G25942	-	0	0	0	0
chr3	41211261	41215261	TU53563	G25942	-	0	0	0	0
chr3	41368169	41372169	TU53555	G25939	-	0	0	0	0
chr3	41427475	41431475	TU53597	G25954	+	-1	0	0	0
chr3	41427475	41431475	TU53600	G25954	+	0	0	0	0
chr3	41476162	41480162	TU53957	G26126	-	0	-1	-1	-1
chr3	41479945	41483945	TU53954	G26126	-	0	0	0	0
chr3	41480501	41484501	TU53956	G26126	-	0	0	0	-1
chr3	41490746	41494746	TU53949	G26126	-	0	0	-1	0
chr3	41491216	41495216	TU53936	G26126	-	0	0	-1	-1
chr3	41491216	41495216	TU53940	G26126	-	0	0	0	0
chr3	41491216	41495216	TU53947	G26126	-	0	0	-1	-1
chr3	41491216	41495216	TU53968	G26126	-	0	0	0	0
chr3	41491216	41495216	TU53969	G26126	-	0	0	-1	-1
chr3	41491216	41495216	TU53972	G26126	-	0	0	0	0
chr3	41491216	41495216	TU53979	G26126	-	0	0	-1	-1
chr3	41491627	41495627	TU53950	G26126	-	0	0	0	0
chr3	41506558	41510558	TU53961	G26126	-	0	-1	-1	-1
chr3	41517925	41521925	TU53620	G25969	+	0	0	0	0
chr3	41522736	41526736	TU53966	G26126	-	0	-1	-1	-1
chr3	41527891	41531891	TU53942	G26126	-	0	0	0	0
chr3	41527891	41531891	TU53944	G26126	-	0	0	0	0
