#Chrom	Start	End	TransposableElementTranscript	TransposableElementSymbol	Strand	2cell.GG.WT	2cell.AG.WT	Morula.GG.WT	Morula.AG.WT	ICM.GG.WT	ICM.AG.WT	TE.GG.WT	TE.AG.WT	Morula.GG.K9Dplt	Morula.AG.K9Dplt
chr3	101756444	101765905	TU55562	G26932	+	0	0.000576963	0	0	0	0	0	0	0	0
chr3	101756444	101757584	TU55563	G26932	+	1.0487	1.65801	0.645548	3.06206	0	0	0	0	0.981853	0
chr3	102720314	102727236	TU55564	G26933	-	0	0	0	0	0	0	0	0	0.266037	0.109249
chr3	102725999	102727236	TU55566	G26933	-	0	0	0	0	0.773996	0	2.00024	1.32039	0	0
chr3	101727096	101737765	TU55569	G26936	-	0	0	1.02975	1.12763	0.334568	0.31034	0	1.64185	0.773574	1.5758
chr1	185828617	185957439	TU5557	G2714	+	0.0854247	0	0.000480818	0.000961476	0	0	0	0	0.136848	0.139251
chr3	101730786	101737765	TU55571	G26936	-	0	0.0149265	0.178449	0.379251	0.910221	0.0894982	0.756454	0.0653425	0	0
chr3	101837705	101848989	TU55575	G26940	-	0	0.0254541	0	0.159199	0	0	0.5025	0.396525	0.482332	0.21122
chr3	101837705	101838784	TU55576	G26940	-	2.01447	1.61447	4.47508	4.1824	6.99304	3.82602	7.87457	7.6051	5.68032	5.2658
chr3	103015571	103018616	TU55579	G26941	-	0.19996	1.00072	0	0	0	0	0	0	0	0
chr1	182205274	182207375	TU5558	G2718	+	2.58576	0.697952	6.34532	6.34917	0	2.42214	0	0	0.436695	0
chr3	103015571	103017374	TU55582	G26941	-	1.30237	0.399663	1.12013	1.01483	0	0	0.52707	0	1.39999	0.524732
chr3	98986158	98996007	TU55583	G26942	+	2.01673	2.50024	1.70767	1.55074	0	0	0.953824	0.572728	1.9115	2.11326
chr3	98986158	99037492	TU55584	G26942	+	0.11014	0.217355	0.321928	0.25177	0.0191088	0.440066	0.18819	0.0257376	0.491083	0.0328061
chr3	98986158	99054206	TU55586	G26942	+	0.296311	0.19232	0	0.0143553	0	0	0	0	0.166073	0.0449769
chr3	98988859	98994171	TU55587	G26943	+	0	0	0	0.313439	0	0	0	0.547614	0	0
chr1	182199849	182209799	TU5559	G2719	+	2.53978	0.683113	6.29574	6.54135	5.92522	6.12404	5.7066	6.33982	6.0163	5.83349
chr3	103382694	103383639	TU55592	G26947	+	0	0	0	0	0	0	0	0	0	0
chr3	103382898	103383639	TU55594	G26947	+	0	0	3.64466	0	2.4794	0	4.28256	3.1167	2.27486	1.6349
chr3	101340140	101356122	TU55595	G26948	-	0.0309246	0.184725	0.0690147	0.0148314	0	0	0.0435778	0	0.268434	0
chr3	101340140	101369630	TU55597	G26948	-	0.0426443	0.042084	0	0	0	0	0	0	0.0655723	0.071305
chr3	103191302	103194137	TU55604	G26951	-	1.1351	0.727528	0.539366	1.3296	2.72487	0	3.74978	0.658402	0	0
chr3	103183541	103194137	TU55605	G26951	-	0.463274	0	0	0	0	0	0	0	0	0
chr3	103184154	103194137	TU55606	G26951	-	0.377772	0.558366	1.1375	1.34955	0.393599	0.326921	0.315759	0.423309	1.51299	1.19177
chr3	103502081	103503454	TU55607	G26952	+	1.95395	1.86987	0	0	0	0	0	0	0	0
chr3	103501148	103502024	TU55610	G26954	+	1.46763	2.77471	0	0	0	0	0	0	0.926379	1.3175
chr3	103480579	103502024	TU55612	G26954	+	0.0625823	0.231187	0	0.0389044	0	0	0	0	0.175684	0.144046
chr3	101340140	101348691	TU55617	G26948	-	0	0.26135	0.323082	0.0658021	0	0	0	0	0	0.103889
chr3	103657214	103658676	TU55618	G26957	+	0	0	0	0.629784	0	0	0	0	0.62854	0.891419
chr3	100539773	100615460	TU55619	G26958	+	3.38437	2.96569	3.69529	3.11775	3.26193	2.92518	3.8492	3.51501	3.88064	3.41152
chr3	101217015	101223054	TU55620	G26959	+	0	0	0	0	2.16296	0	2.93332	0.892715	0	0
chr3	101217015	101238417	TU55621	G26959	+	0.344828	0.549324	0.742437	0.666605	0	0	1.38865	1.66918	1.75296	2.00971
chr3	101217015	101237110	TU55622	G26959	+	0.126532	0.148479	0.117252	0.0593553	1.21909	2.58328	0	0	0	1.13881
chr3	101217015	101221263	TU55623	G26959	+	0	0	0	0	0	0	0.486457	0.0662614	0	0.155317
chr3	100575081	100583748	TU55627	G26963	+	0	0	0	0	0	0	0	0	0	0
chr3	103198238	103199000	TU55635	G26965	+	4.43805	5.18006	7.08928	4.51557	9.13928	5.71397	8.84457	8.52154	7.70156	8.60445
chr3	100627079	100629049	TU55637	G26967	+	0	0.962734	0	1.77653	0	0	0	1.181	0	0
chr3	94745656	94758157	TU55647	G26970	-	1.32116	1.33274	1.34521	1.2461	1.59852	2.01804	1.24286	1.23858	0.747602	0.942859
chr3	94745656	94748195	TU55648	G26970	-	6.18445	5.65401	3.83734	4.92537	7.31903	6.43667	7.22519	7.12849	5.03261	3.47625
chr3	94745656	94750298	TU55649	G26970	-	3.41292	2.08706	0.465713	2.8846	3.7588	3.85266	4.07002	3.29797	0.539531	3.6748
chr3	94745656	94758157	TU55650	G26970	-	1.32116	1.33274	1.34521	1.2461	1.59852	2.01804	1.24286	1.23858	0.747602	0.942859
chr3	94646693	94741446	TU55656	G26974	-	0.972325	0.866789	1.51736	1.13947	1.79424	1.3642	1.48078	1.40345	1.04684	1.12212
chr3	104362209	104366471	TU55657	G26975	+	0.0867838	0.0623981	0	0	0	0	0	0.785202	0	0
chr3	101433353	101434121	TU55659	G26977	+	3.7335	0.914718	0	0	0	0	0	0	0	0
chr3	104514953	104523659	TU55660	G26978	-	0.111031	0.127765	0.0579701	0.0280976	0	0	0	0	0.393965	0.319618
chr1	189094694	189097007	TU5567	G2725	+	0	0.346191	0	0	0	0	0	3.18682	0	0.813661
chr3	104357169	104364209	TU55670	G26984	-	0.0890461	0	0.268634	0.0346853	0	0	0	0	0.737687	0.20706
chr3	101533320	101563713	TU55671	G26985	+	0	0.187261	0	0	0	0	0	0	0.000721167	0.000961476
chr3	101533954	101563713	TU55672	G26985	+	0.57757	0.405557	0.00671692	0.0210059	0.0328061	0	0.0551957	0	0.110363	0.158768
chr3	101562595	101563713	TU55674	G26985	+	5.67278	5.44712	1.98137	4.20727	0	0	0	2.19283	1.1865	3.00612
chr3	101533954	101563713	TU55675	G26985	+	0.57757	0.405557	0.00671692	0.0210059	0.0328061	0	0.0551957	0	0.110363	0.158768
chr3	98347631	98352173	TU55681	G26989	-	0.107465	0.585347	0	0	0	0	0	0	0	0
chr3	104568532	104571852	TU55683	G26990	+	1.98465	0.912727	0	0	0	0	0	0	0	0
chr3	104568532	104574230	TU55684	G26990	+	0.103442	0.248049	0	0	0	0	0	0	0	0
chr3	104698211	104703146	TU55687	G26993	-	0	0.421587	0	0	0	0	0	0	0	0.152724
chr3	104678830	104680121	TU55688	G26994	-	0.861029	0.1153	1.39762	0.487143	3.06924	0	0	0	1.90207	0.362143
chr3	104678830	104686200	TU55689	G26994	-	0	0	0.0831566	0.0389044	0	0	0	0	0.41846	0.237156
chr1	188645222	188646064	TU5569	G2726	-	6.3667	6.20723	0.949348	0.369606	0	0	0	0	2.12829	2.03914
chr3	101588765	101589285	TU55690	G26995	+	3.15391	3.41913	3.30134	3.59507	7.14051	7.87868	7.25571	5.62182	3.86804	5.1338
chr3	104744202	104746008	TU55695	G26999	+	2.52247	1.49375	0	2.75346	3.95385	0	3.77347	3.11008	0	1.28016
chr3	103521779	103530522	TU55696	G27000	-	0.516688	0.386921	0.0214797	0.0162586	0	0.0538064	0	0.0593553	0.302758	0.0863309
chr3	103521779	103530522	TU55697	G27000	-	0.516688	0.386921	0.0214797	0.0162586	0	0.0538064	0	0.0593553	0.302758	0.0863309
chr3	103209883	103215758	TU55699	G27003	+	0.137941	0.0370307	1.54185	2.27937	2.94991	2.4489	3.04434	2.43545	0.62527	0.850399
chr1	34786812	34790898	TU557	G296	-	0	0	0	0	0	0.287275	0.438293	0	0	0
chr3	103214821	103215758	TU55700	G27003	+	4.57404	3.99684	5.54766	4.94459	4.29442	4.08196	4.8088	4.38801	4.8875	4.74436
chr3	103211185	103215758	TU55701	G27003	+	0	0	0	0	0	0.475085	0	0	0	0
chr3	103209883	103215758	TU55702	G27003	+	0.137941	0.0370307	1.54185	2.27937	2.94991	2.4489	3.04434	2.43545	0.62527	0.850399
chr3	103209883	103215758	TU55703	G27003	+	0.137941	0.0370307	1.54185	2.27937	2.94991	2.4489	3.04434	2.43545	0.62527	0.850399
chr3	103209883	103215758	TU55704	G27003	+	0.137941	0.0370307	1.54185	2.27937	2.94991	2.4489	3.04434	2.43545	0.62527	0.850399
chr3	103209883	103215758	TU55705	G27003	+	0.137941	0.0370307	1.54185	2.27937	2.94991	2.4489	3.04434	2.43545	0.62527	0.850399
chr3	103213762	103215758	TU55706	G27003	+	1.93559	0.238542	0	0	0	0	0	0	0	0
chr3	104971397	104985570	TU55707	G27004	+	0.157475	0.165558	0.439357	0.476814	0.207893	0	0.331514	0	0.210389	0.844252
chr1	188635702	188646064	TU5571	G2726	-	0	0.0137838	0	0	0	0	0	0	0.0942361	0
chr3	100534822	100537701	TU55716	G27009	-	0	0.218099	1.67927	2.50699	1.7923	4.13035	2.5314	0.000961476	3.27299	3.62753
chr3	100494648	100537701	TU55717	G27009	-	0.13444	0.185993	0.058432	0.318847	0.58368	0.419719	0.408531	0.491255	0.511974	0.951836
chr3	100494648	100554389	TU55718	G27009	-	0	0	0	0	0	0	0	0	0	0
chr3	100494648	100539196	TU55719	G27009	-	0.0271541	0	0.0528796	0	0	0	0.199541	0	0.485427	0
chr3	105448190	105451189	TU55722	G27012	-	0.0863309	0	0	0.0971613	0.59423	0	0	1.51602	0.557778	0.854395
chr3	101948562	102054939	TU55723	G27013	+	1.5532	1.45238	2.16607	3.23593	0.491939	0.605968	0.524732	0.687061	4.30641	4.32051
chr3	101948562	102110638	TU55724	G27013	+	0.258217	0.224287	0.0290405	0.0958119	0	0.0219534	0.0124495	0	0.253384	0.225275
chr3	105132225	105134907	TU55726	G27015	+	1.03656	0.09815	2.17174	1.06258	2.55802	0.442545	2.96766	1.2859	2.13816	0.998316
chr3	104819838	104821524	TU55733	G27001	-	0.303342	0	1.91137	0	0	4.93331	0	3.54803	0	0
chr3	104587228	104591133	TU55740	G27020	-	2.00947	1.22021	6.46221	3.45571	7.02985	5.25316	7.73583	6.00603	6.30594	3.99065
chr3	104587228	104595400	TU55741	G27020	-	0.0731347	0.344828	1.89969	0.142305	2.21826	1.15791	2.2759	1.55287	2.10953	1.70502
chr3	103198109	103220688	TU55744	G27023	-	0.026682	0.20989	0.507245	0.778209	1.01269	0.0482362	0	0.273416	0.257614	0.412149
chr3	103198109	103220688	TU55745	G27023	-	0.026682	0.20989	0.507245	0.778209	1.01269	0.0482362	0	0.273416	0.257614	0.412149
chr3	103198109	103205444	TU55746	G27023	-	0	0.211137	0.333424	0	0	0	0	0	0	0
chr3	103198109	103201844	TU55747	G27023	-	0	0.0518593	0	0	0	0	0.0528796	0.457682	0	0
chr3	103198109	103227322	TU55748	G27023	-	0.372581	0.139077	0.183116	0.0356239	0	0.040308	0.775402	0	0	0.16907
chr3	103198109	103211086	TU55749	G27023	-	0	0	0.155317	0	0	1.85013	0	0	0	0
chr3	103198109	103201844	TU55750	G27023	-	0	0.0518593	0	0	0	0	0.0528796	0.457682	0	0
chr3	105833211	105834271	TU55753	G27025	-	0	0	1.70251	0	0	0	0	1.53373	0	0
chr3	105896381	105897789	TU55757	G27027	+	1.741	1.56832	0.204141	0.965199	0	0	4.07173	2.61573	0	0
chr3	103205784	103206514	TU55758	G27028	-	2.31199	2.91674	1.97367	1.60534	0	0.904837	1.8993	0	2.89336	3.74556
chr3	105821757	105825859	TU55759	G27029	-	0	0	0	0	0	0	0	0	0	0.675063
chr3	105821757	105825209	TU55760	G27029	-	0	0.633757	1.43669	1.63009	0.518367	2.11059	0	0.732631	1.9514	1.06396
chr3	105747988	105781962	TU55770	G27035	+	0.847195	0.494262	2.48078	2.61416	2.0552	2.59686	1.40363	2.31808	2.30012	2.64685
chr3	103211525	103212624	TU55771	G27036	-	0	0	0	0	0	0	0	0	0	0
chr3	102153463	102154589	TU55776	G27039	+	0	0	2.90124	4.62821	4.63438	5.06357	5.17967	4.98126	0	4.69761
chr3	102150105	102155407	TU55777	G27039	+	0	0	0	0	1.03539	0.408531	0.663572	0.238787	0	0.118138
chr3	102150105	102154589	TU55778	G27039	+	0	0	0.0795203	0	0	0	0	0	0.199123	1.4489
chr3	88334740	88336202	TU55783	G27043	-	2.00204	3.22743	1.41468	3.35445	5.58023	3.57733	3.86486	5.33514	2.8025	3.24514
chr3	106252746	106257502	TU55785	G27045	-	0.574021	0.063779	0	0	0	0	0	0	0	0.158337
chr3	105185611	105197297	TU55788	G27047	+	0.182269	0.00863031	0	0	0	0	0	0	0.230203	0.0648829
chr3	106589259	106591961	TU55800	G27058	+	7.5458	8.01086	3.25318	4.04486	0.362891	0	2.1423	1.7	4.34522	1.68272
chr3	106587258	106591961	TU55801	G27058	+	1.5856	1.52416	0	0.148392	0	0	0	0	0.440421	0
chr3	104498165	104500144	TU55806	G27062	+	1.24347	1.74502	1.39378	0.311891	0	0.326921	1.43225	0	1.09322	0
chr3	104498165	104498681	TU55809	G27062	+	0	2.79036	0	0	1.96298	0	0	0	0	1.2108
chr3	107341154	107344179	TU55810	G27063	-	0	0.0805212	0.592317	0	1.31228	3.81585	1.03844	3.14328	1.70354	1.39397
chr3	107343073	107344179	TU55811	G27063	-	1.65413	2.42996	1.3936	1.64155	1.8213	0.5324	0	1.85479	0	2.10914
chr3	106934373	106981796	TU55815	G27067	-	0	0.0621217	0	0	0	0	0	0	0.0207689	0
chr3	106934373	106980317	TU55817	G27067	-	0.016734	0.0174944	0	0.00767393	0	0	0	0	0.0207689	0.0100637
chr3	106934373	106939015	TU55819	G27067	-	1.26183	1.58785	0	0.0473057	0	0	0	0	0	0.144917
chr3	106934373	106980200	TU55820	G27067	-	0.0551957	0.067088	0	0.0148314	0	0	0	0	0.0384362	0.0195833
chr3	106934373	106983722	TU55822	G27067	-	0	0	0	0	0	0.00958605	0	0	0	0
chr3	106934373	106983722	TU55824	G27067	-	0	0	0	0	0	0.00958605	0	0	0	0
chr3	105924303	105925815	TU55832	G27074	-	4.68001	4.57679	5.55798	6.07276	4.04238	5.09726	2.9855	4.60883	5.08536	5.57819
chr3	105684827	105685353	TU55833	G27075	-	4.40513	4.73923	5.17511	5.39365	4.50997	7.54601	4.42134	5.38014	5.70646	5.44626
chr3	105924252	105925815	TU55834	G27074	-	0	0	0.0129262	0.0114956	0	0.00432161	0	0.0100637	0.0136409	0.0176844
chr3	107633033	107634252	TU55846	G27081	+	0.597094	0.677711	0.237972	0	0.87342	0	2.10791	0	0.554343	0.554507
chr3	107368378	107373852	TU55847	G27082	+	0.0459089	0	0.882839	2.0567	2.81824	2.51324	3.65535	5.0881	3.42921	4.19138
chr3	108010444	108011978	TU55855	G27088	+	0	0.867264	0	0	0	0	0	0	0	0
chr3	108172672	108174412	TU55886	G27097	-	1.24306	0.285935	0	0	0	0	0	0	0	0.431534
chr3	105803592	105817359	TU55893	G27100	+	0.0134027	0.00547185	0.0129262	0.0100637	0	0.0119726	0	0	0.0551957	0.0299829
chr3	105803023	105817359	TU55895	G27100	+	0	0	0	0.0219534	0	0	0	0.0795203	0	0.335331
chr3	105815821	105817359	TU55896	G27100	+	0	0	1.431	1.82985	0	3.08922	0	1.5896	2.71754	2.24387
chr3	105816490	105817359	TU55897	G27100	+	0	0	6.65954	6.71292	4.52084	7.40085	1.69792	5.2248	6.22871	6.04505
chr3	105803592	105817359	TU55898	G27100	+	0.0134027	0.00547185	0.0129262	0.0100637	0	0.0119726	0	0	0.0551957	0.0299829
chr3	105816242	105817359	TU55899	G27100	+	0	0	3.12565	4.57279	1.41504	4.181	0	3.23675	3.72061	4.20961
chr3	105816242	105817359	TU55900	G27100	+	0	0	3.12565	4.57279	1.41504	4.181	0	3.23675	3.72061	4.20961
chr3	105803592	105817359	TU55901	G27100	+	0.0134027	0.00547185	0.0129262	0.0100637	0	0.0119726	0	0	0.0551957	0.0299829
chr3	95430464	95431862	TU55902	G27101	-	5.9177	6.41334	5.17158	3.94773	6.81376	6.56726	6.03315	6.2718	4.95145	4.5562
chr3	105803592	105817359	TU55903	G27100	+	0.0134027	0.00547185	0.0129262	0.0100637	0	0.0119726	0	0	0.0551957	0.0299829
chr3	108242031	108243163	TU55905	G27103	+	0.556797	0.249749	3.38791	1.38036	0	0	2.49663	0	1.40898	0.472661
chr3	108844513	108852810	TU55939	G27117	+	0	0.0867838	0.0449769	0.0630427	0	0	0	0	0	0.0908534
chr1	188127090	188163752	TU5594	G2735	-	0.0799754	0.0753273	0.0138791	0	0	0.016734	0	0	0.0565835	0.041243
chr3	108893074	108894071	TU55949	G27122	+	0	0	0	0	0	0	0	3.66141	0	2.59582
chr1	189390365	189390914	TU5595	G2736	-	0	2.26706	0	3.54774	0	0	0	0	0	2.50131
chr3	95355135	95355821	TU55955	G27125	-	2.37722	3.22243	2.30743	0	1.45242	1.49245	1.1117	0	2.41305	0
chr3	54742847	54744296	TU55957	G27127	-	0.359896	0	0.371466	0	0	0	0.496036	0	0.633664	0
chr3	108917222	108923073	TU55961	G27130	-	0.600904	0.496104	0	0	0	0	0	0	0.153157	0
chr3	109282449	109295433	TU55975	G27139	+	0.345964	0.083792	0	0	0	0	0	0	0.263635	0.168214
chr3	109282449	109304983	TU55976	G27139	+	0.0379679	0.0106366	0	0	0	0.0276259	0	0	0	0
chr1	181843749	181845019	TU5598	G2737	-	3.41945	1.8257	2.14904	3.16602	0	0	0	0	0	1.66963
chr3	109266061	109270106	TU55989	G27149	-	0.817214	1.21114	0.0081522	0	0	0	0	0	0.230818	0
chr3	109266061	109270106	TU55991	G27149	-	0.817214	1.21114	0.0081522	0	0	0	0	0	0.230818	0
chr3	111223294	111225707	TU55992	G27150	-	0.69213	1.07149	0.688553	0.106572	0	0	0	0	0	0
chr3	109266061	109270106	TU55994	G27149	-	0.817214	1.21114	0.0081522	0	0	0	0	0	0.230818	0
chr3	111485038	111504757	TU55997	G27151	+	0.0124495	0.250962	0	0.0304538	0	0	0	0	0	0.101202
chr3	112140419	112144642	TU55998	G27152	+	0.858379	0	0	0	0	0.219917	0	0	0	0
chr3	110717011	110861923	TU55999	G27153	-	0.426891	0.319155	0.0124495	0.0129262	0	0.0304538	0.0124495	0	0.147958	0.0767871
chr1	9701309	9702598	TU56	G38	+	0	1.30964	0	0	0	1.19661	1.90625	2.19272	0.681224	0
chr1	186749396	186757002	TU5600	G2739	+	1.76963	1.87247	0	0.177599	0.127853	0	0	0.591998	0	0.000480818
chr3	111325370	111353446	TU56000	G27154	+	0.0346853	0.0742314	0	0.0214797	0	0	0	0	0.158337	0.0533431
chr3	112266431	112276755	TU56001	G27155	+	0.0831566	0.25411	0.026682	0	0	0	0	0	0.328262	0.209557
chr3	110251684	110252721	TU56002	G27156	+	2.92657	3.29281	0	0	0	1.49535	0.705167	0	0	0
chr3	110251684	110304178	TU56003	G27156	+	0.00480099	0.0166389	0.00958605	0.0290405	0	0	0	0.0398403	0.15056	0.0389044
chr3	110278659	110341591	TU56005	G27156	+	0.0496308	0.0479571	0.0176844	0.0389044	0	0	0	0	0.106348	0.163928
chr1	189416146	189422669	TU5601	G2740	+	0.0384362	0.106482	0	0	0	0	0	0	0.492622	0.0758749
chr3	113200693	113202400	TU56011	G27158	+	4.52411	3.86758	0.136191	0.798811	0	0	0.41864	0	0.516015	0.422951
chr3	112266399	112266887	TU56014	G27160	-	2.65252	5.03862	0	2.14676	0	0	2.01245	0	0	0
chr3	110257141	110257785	TU56016	G27162	+	0	0.743472	0	0	0	0	0	0	0	0
chr3	114356176	114363238	TU56020	G27164	-	0.508598	0.0146409	0	0	0	0	0	0	0.126973	0.206643
chr3	111612222	111798359	TU56021	G27165	-	0.0229004	0.0146409	0.0309246	0.0247925	0.0243197	0.0205318	0.0219534	0.016734	0.0662614	0.0431112
chr3	114364527	114366499	TU56023	G27166	-	1.71545	0.548733	0	0	0	0	0	0	0	0.380729
chr3	111612222	111798359	TU56025	G27165	-	0.0229004	0.0146409	0.0309246	0.0247925	0.0243197	0.0205318	0.0219534	0.016734	0.0662614	0.0431112
chr3	111612222	111798359	TU56026	G27165	-	0.0229004	0.0146409	0.0309246	0.0247925	0.0243197	0.0205318	0.0219534	0.016734	0.0662614	0.0431112
chr3	111300117	111303882	TU56027	G27167	-	2.61714	3.42629	0	1.12807	0	0	0	0	1.59694	0
chr1	186749531	186817618	TU5603	G2739	+	0.0845179	0.0526941	0.0143553	0.00288251	0	0	0.0172093	0	0.0989585	0.108803
chr3	111300117	111303882	TU56030	G27167	-	2.61714	3.42629	0	1.12807	0	0	0	0	1.59694	0
chr3	114369796	114375780	TU56031	G27168	+	0.375178	0.346645	0	0	0.447491	0	0	0	0	0
chr3	111298069	111303882	TU56032	G27167	-	0.90381	0	0.426533	0	0	0	0	0	0.296898	0.24894
chr3	115040684	115043647	TU56033	G27169	+	0	0.543793	0	0	0	0	0	0	0	0.253788
chr3	111298069	111303882	TU56034	G27167	-	0.90381	0	0.426533	0	0	0	0	0	0.296898	0.24894
chr3	111298069	111299102	TU56035	G27167	-	0.209141	1.82847	0	0	0	0	0	0	0	0
chr3	115175045	115176630	TU56039	G27172	+	1.01245	0.894216	0	0.339517	0	0	0	0	0	0
chr3	111944777	111956636	TU56040	G27173	+	0.0153073	0.0805212	0	0	0	0	0	0	0.0107798	0.0561211
chr3	115860526	115863587	TU56045	G27178	+	0.340657	0.53824	0.12521	0	0	0	0	0	0	0
chr3	112913811	112916038	TU56046	G27179	+	7.04991	7.81475	2.58448	3.28865	0.761569	0	1.08474	0.450309	4.06781	2.02361
chr3	113644515	113646927	TU56047	G27180	+	4.57974	4.85064	1.22795	1.36849	0.309952	0.269033	0.301002	0	2.40817	1.04078
chr3	113640890	113641651	TU56049	G27180	+	1.26023	3.86784	0	0.647391	0	0	0	0	1.6107	0
chr3	113640890	113646927	TU56050	G27180	+	0.262634	0.62068	0.0276259	0.295527	0	0	0	0	0.286881	0
chr3	115717286	115740185	TU56051	G27181	+	0.0740487	0.0200577	0.0114956	0.0840643	0	0.0271541	0	0	0.269033	0.204975
chr3	115452258	115452711	TU56053	G27183	+	3.67788	4.42739	1.07199	0	0	3.83178	0	0	0	2.60692
chr3	103281541	103297676	TU56054	G27182	-	1.32922	0.792772	1.19556	0.850933	0.361768	0.282143	0.369606	0.553197	1.55115	0.69332
chr3	115452258	115456817	TU56055	G27183	+	0.120794	0	0	0	0	0	0	0	0	0
chr3	110246109	110251421	TU56059	G27185	-	8.12188	8.24766	6.33747	6.4553	6.03685	6.22961	5.65729	6.63916	5.80514	5.73008
chr1	186749396	186753551	TU5606	G2739	+	1.1375	0.531069	0	0.382944	0	0	0	0	0.166715	0.87709
chr3	116058722	116060783	TU56061	G27186	-	0.497059	0	0	0.258619	0	0	0	0	0.692427	0
chr3	115841140	115856099	TU56062	G27187	+	0.0332762	0.19131	0	0.798258	0.0662614	0	0.607547	1.26243	0.471448	0.0328061
chr3	112917581	112917968	TU56063	G27188	+	0.898144	0	0	1.49604	0	0	0	0	0	0
chr1	186749531	186817618	TU5607	G2739	+	0.0845179	0.0526941	0.0143553	0.00288251	0	0	0.0172093	0	0.0989585	0.108803
chr3	113630373	113636548	TU56077	G27194	+	0.599953	0.79859	0.655657	0.354264	0.304122	2.09727	0.444314	1.5509	0.155749	1.50961
chr1	186764353	186774998	TU5608	G2744	+	0.295135	0.220082	0.176748	0.191563	0	0	0.136629	0.193246	0.11703	0.0463746
chr3	112116609	112118474	TU56095	G27200	-	6.49275	5.91271	1.5703	2.47275	0	0	0	0	0.659011	0.836463
chr3	112091726	112092148	TU56097	G27200	-	7.01261	7.0788	0.424026	0	0	0	0	0	2.67728	1.61337
chr3	111845767	112118474	TU56098	G27200	-	0.0290405	0.0302654	0.0195833	0.0313952	0.0214797	0.0148314	0.0124495	0.00767393	0.169925	0.0827026
chr3	112091726	112118474	TU56099	G27200	-	0.0181594	0	0.00384207	0	0	0.0445107	0	0	0.407081	0
chr1	189451801	189454525	TU5610	G2746	+	0.233479	0.225275	0.289244	0	0.353511	0	0.395794	0.701919	1.22404	0
chr3	116971367	116982404	TU56104	G27205	+	0.0445107	0.1145	0	0.0219534	0	0.676568	0	0	0.0813396	0.0685562
chr3	116560594	116561533	TU56108	G27207	-	6.93955	6.44337	11.1569	10.6257	10.5352	10.7346	10.6324	10.9798	10.5463	10.6337
chr3	117055024	117060305	TU56112	G27208	+	0.843716	0.248535	0	0	0	0	0	0	0.331705	0.14274
chr3	117060529	117062842	TU56114	G27210	-	0.240009	1.49057	0	0	0	0	0	0	0	0
chr3	112859671	113029545	TU56115	G27211	-	0.0731347	0.0535284	0.0667207	0.12212	0.0119726	0.016734	0.041243	0.00623817	0.15056	0.0881416
chr3	116795410	116795919	TU56117	G27213	+	3.8815	4.47691	5.07431	5.04789	3.23046	2.54564	5.08443	5.389	4.93866	5.00607
chr3	116795410	116831141	TU56118	G27213	+	0.222392	0.0761486	0.250153	0.323082	0	0	0.287275	0.0463746	0.224658	0.50284
chr3	112916817	112920477	TU56119	G27214	-	1.61495	2.77825	0	0.0533431	0	0	0	0.275802	2.0512	0.149693
chr3	112916817	112920684	TU56121	G27214	-	0	0	0	0	0	0	0	0	0	0
chr3	117417370	117427416	TU56127	G27218	-	1.53057	0.544782	0	0.54135	0	0	0.0967116	0	0.180148	0
chr1	189703781	189705247	TU5613	G2748	+	1.27957	1.00877	0	0	0	0	0	0	0	0
chr3	116808311	116810227	TU56132	G27221	+	1.88792	1.61598	0	1.49074	0	0	2.0184	2.48534	0	0
chr3	120201406	120222114	TU56134	G27223	+	0	0	0	0	0	0	0	0	0.00432161	0
chr3	120201601	120222114	TU56136	G27223	+	0	0	0	0	0	0	0	0	0.0398403	0
chr3	120204022	120222114	TU56137	G27223	+	0.689448	0.117429	0.0276259	0	0	0.0342157	0	0	0	0.0295118
chr3	120802291	120807543	TU56139	G27224	+	0.4737	0.828307	0	0	0	0	0	0	0.169925	0.102098
chr3	118123605	118157346	TU56144	G27226	+	0.026682	0.0172093	0.00384207	0.00432161	0	0	0	0	0.0405418	0.0210059
chr3	118123605	118157346	TU56146	G27226	+	0.026682	0.0172093	0.00384207	0.00432161	0	0	0	0	0.0405418	0.0210059
chr3	118151459	118157346	TU56147	G27226	+	1.2859	1.02998	0	0	0	0	0	0	0	0.0717627
chr3	116844123	116846532	TU56149	G27228	+	1.55925	0.556601	0	0	0	0	1.1943	0	0	0
chr3	116844123	116848492	TU56150	G27228	+	3.35135	3.52449	3.87797	4.15543	2.86763	4.47234	1.05566	1.71575	2.52155	2.60233
chr3	116836710	116850828	TU56152	G27228	+	0.0958119	0.0989585	0	0.113256	0.104337	0.573375	0.235114	0	1.10936	0.680474
chr3	116844123	116850828	TU56153	G27228	+	0	0.489954	0.155317	1.16307	1.60707	0	0	0	0	0.950095
chr3	121564153	121576158	TU56156	G27232	-	0.0708473	0.125651	0.297485	0.126973	0.30529	0.077243	0.515006	0	0.605968	0.519039
chr3	121701880	121710340	TU56158	G27233	-	0.239194	0.16092	0.131809	0.173341	0	0.144046	0	1.02172	0.212881	1.21205
chr3	116817581	116829789	TU56160	G27234	+	0.425459	0.282855	2.2916	0.48061	1.49313	0	0.433672	1.26444	0.603597	0
chr3	116821206	116831987	TU56162	G27234	+	0.553524	0.481299	2.69369	0.279768	1.98938	0.824293	2.70317	2.3627	2.7253	1.51299
chr3	116817117	116829789	TU56165	G27234	+	0	0	0.258619	0	0	0	0	0	0	0
