#Chrom	Start	End	RefSeq	GeneSymbol	Strand	2-cell	Morula	ICM	TE
chr4	76342243	76346243	NM_001352630	Ptprd	-	0	0	0	0
chr4	76342243	76346243	NM_001368992	Ptprd	-	0	0	0	0
chr4	76342243	76346243	NM_001368993	Ptprd	-	0	0	0	0
chr4	76448892	76452892	NR_168523	Gm42303	+	0	0	0	0
chr4	78209742	78213742	NM_001368991	Ptprd	-	0	0	0	0
chr4	78209742	78213742	NM_011211	Ptprd	-	0	0	0	0
chr4	78209742	78213742	NR_160919	Ptprd	-	0	0	0	0
chr4	78592047	78596047	NR_131142	A430085M09Rik	+	0	0	0	0
chr4	80832213	80836213	NM_001282014	Tyrp1	+	0	0	0	0
chr4	80832213	80836213	NM_001282015	Tyrp1	+	0	0	0	0
chr4	80832213	80836213	NM_031202	Tyrp1	+	0	0	0	0
chr4	80908686	80912686	NM_026821	Lurap1l	+	0	0	1	1
chr4	81440815	81444815	NM_001305284	Mpdz	-	0	0	0	0
chr4	81440815	81444815	NM_001305286	Mpdz	-	0	0	0	0
chr4	81440815	81444815	NM_010820	Mpdz	-	0	0	0	0
chr4	81485013	81489013	NR_030570	Mir466h	-	0	0	0	0
chr4	82063380	82067380	NR_040659	Gm5860	+	0	0	0	0
chr4	82063890	82067890	NR_151604	Gm11264	-	0	0	0	0
chr4	82503779	82507779	NM_001113209	Nfib	-	0	0	0	0
chr4	82503779	82507779	NM_001113210	Nfib	-	0	0	0	0
chr4	82503779	82507779	NM_001286127	Nfib	-	0	0	0	0
chr4	82503779	82507779	NM_001286131	Nfib	-	0	0	0	0
chr4	82503779	82507779	NM_008687	Nfib	-	0	0	0	0
chr4	82505989	82509989	NR_137202	Gm11266	+	0	0	0	0
chr4	82857673	82861673	NM_026647	Zdhhc21	-	0	0	0	0
chr4	82857673	82861673	NR_149737	Zdhhc21	-	0	0	0	0
chr4	82883151	82887151	NM_009887	Cer1	-	0	0	0	0
chr4	83019102	83023102	NM_177863	Frem1	-	0	0	0	0
chr4	83019102	83023102	NR_154662	Frem1	-	0	0	0	0
chr4	83050166	83054166	NM_001198811	Frem1	-	0	0	0	0
chr4	83322189	83326189	NM_027238	Ttc39b	-	0	0	0	0
chr4	83388668	83392668	NR_045450	Gm11413	-	-1	0	0	0
chr4	83415724	83419724	NM_001358795	Snapc3	+	-1	0	0	0
chr4	83415724	83419724	NM_029949	Snapc3	+	0	0	0	0
chr4	83415724	83419724	NR_152448	Snapc3	+	0	0	0	0
chr4	83415724	83419724	NR_152449	Snapc3	+	0	0	0	0
chr4	83484463	83488463	NM_001290527	Psip1	-	0	1	0	0
chr4	83484463	83488463	NM_001347143	Psip1	-	0	0	0	0
chr4	83484463	83488463	NM_001355203	Psip1	-	0	0	0	0
chr4	83484463	83488463	NM_133948	Psip1	-	0	1	0	0
chr4	83523545	83527545	NM_001355378	Ccdc171	+	0	0	0	0
chr4	83523545	83527545	NM_001355549	Ccdc171	+	0	0	0	0
chr4	83523576	83527576	NM_001369172	Ccdc171	+	0	0	0	0
chr4	83523576	83527576	NM_001369173	Ccdc171	+	0	0	0	0
chr4	84042879	84046879	NR_130998	6030471H07Rik	-	0	0	0	0
chr4	84608197	84612197	NM_001369081	Bnc2	-	0	0	0	0
chr4	84608197	84612197	NM_001369082	Bnc2	-	0	0	0	0
chr4	84673403	84677403	NM_001369083	Bnc2	-	0	0	0	0
chr4	84673403	84677403	NM_001369084	Bnc2	-	0	0	0	0
chr4	84673403	84677403	NM_172870	Bnc2	-	0	0	0	0
chr4	84739475	84743475	NR_166699	Gm12415	+	0	0	0	0
chr4	84882309	84886309	NM_175275	Cntln	+	0	0	0	0
chr4	84882309	84886309	NM_177385	Cntln	+	0	0	0	0
chr4	85203456	85207456	NM_019535	Sh3gl2	+	0	0	0	0
chr4	86051915	86055915	NM_029967	Adamtsl1	+	0	0	0	0
chr4	86051975	86055975	NM_001368621	Adamtsl1	+	0	0	0	0
chr4	86556303	86560303	NM_001081096	Saxo1	-	0	0	0	0
chr4	86556444	86560444	NR_131920	Saxo1os	+	0	0	0	0
chr4	86573673	86577673	NM_178376	Rraga	+	0	0	0	0
chr4	86584570	86588570	NR_028545	Scarna8	-	0	0	0	0
chr4	86610055	86614055	NM_173400	Haus6	-	0	0	0	0
chr4	86630221	86634221	NR_163738	Gm12551	-	0	0	0	0
chr4	86668059	86672059	NM_007408	Plin2	-	0	0	0	0
chr4	86746555	86750555	NM_184088	Dennd4c	+	0	0	0	0
chr4	86747404	86751404	NR_168733	Gm6521	-	0	0	0	0
chr4	86855367	86859367	NM_009096	Rps6	-	0	0	0	0
chr4	86872414	86876414	NM_001290541	Acer2	+	0	-1	0	0
chr4	86872414	86876414	NM_001290543	Acer2	+	0	0	0	0
chr4	86872414	86876414	NM_139306	Acer2	+	0	0	0	0
chr4	87225963	87229963	NM_001110240	Slc24a2	-	0	0	0	0
chr4	87228540	87232540	NM_172426	Slc24a2	-	0	0	0	0
chr4	87804323	87808323	NM_001286158	Mllt3	-	0	0	0	0
chr4	87804323	87808323	NM_029931	Mllt3	-	0	0	0	0
chr4	88031407	88035407	NM_027326	Mllt3	-	0	0	0	0
chr4	88092630	88096630	NM_001081184	Focad	+	0	0	0	0
chr4	88120040	88124040	NR_030478	Mir491	+	-1	0	0	0
chr4	88436915	88440915	NM_001377098	Hacd4	-	0	0	0	0
chr4	88436915	88440915	NM_001377099	Hacd4	-	0	0	0	0
chr4	88436915	88440915	NM_001377100	Hacd4	-	0	0	0	0
chr4	88436915	88440915	NM_025760	Hacd4	-	0	0	0	0
chr4	88520794	88524794	NM_010510	Ifnb1	-	0	0	0	0
chr4	88556245	88560245	NM_206870	Ifna15	-	0	0	0	0
chr4	88569798	88573798	NM_206975	Ifna14	-	0	0	0	0
chr4	88590385	88594385	NM_010507	Ifna9	-	0	0	0	0
chr4	88601376	88605376	NM_177361	Ifna12	-	0	0	0	0
chr4	88632186	88636186	NM_198663	Pramel32	-	0	0	0	0
chr4	88632186	88636186	NR_027385	Pramel32	-	0	0	0	0
chr4	88642459	88646459	NM_177347	Ifna13	-	0	0	0	0
chr4	88674856	88678856	NM_206867	Ifna16	-	0	0	0	0
chr4	88681779	88685779	NM_010503	Ifna2	-	0	0	0	0
chr4	88689268	88693268	NM_008336	Ifnab	-	0	0	0	0
chr4	88720508	88724508	NM_172871	Klhl9	-	0	0	0	0
chr4	88752868	88756868	NM_001085528	Gm13271	+	0	0	0	0
chr4	88755844	88759844	NM_001243150	Gm13286	+	0	0	0	0
chr4	88758774	88762774	NM_001085531	Gm13283	+	0	0	0	0
chr4	88771834	88775834	NM_001243155	Gm13290	+	0	0	0	0
chr4	88771834	88775834	NM_001243165	Gm13289	+	0	0	0	0
chr4	88771994	88775994	NM_001161609	Gm13285	+	0	0	0	0
chr4	88777850	88781850	NM_001161608	Gm13272	+	0	0	0	0
chr4	88780131	88784131	NM_197889	Ifnz	+	0	0	0	0
chr4	88783054	88787054	NM_001085532	Gm13276	+	0	0	0	0
chr4	88785977	88789977	NM_001098840	Gm13277	+	0	0	0	0
chr4	88788895	88792895	NM_001098841	Gm13278	+	0	0	0	0
chr4	88789390	88793390	NM_001243166	Gm13279	+	0	0	0	0
chr4	88791742	88795742	NM_001085533	Gm13275	+	0	0	0	0
chr4	88798320	88802320	NM_001161610	Gm13287	+	0	0	0	0
chr4	88803531	88807531	NM_001243167	Gm13288	+	0	0	0	0
chr4	88814225	88818225	NM_008334	Ifna7	+	0	0	0	0
chr4	88817919	88821919	NM_008333	Ifna11	+	0	0	0	0
chr4	88825276	88829276	NM_206871	Ifna6	+	0	0	0	0
chr4	88833525	88837525	NM_010505	Ifna5	+	0	0	0	0
chr4	88839816	88843816	NM_010504	Ifna4	+	0	0	0	0
chr4	88848087	88852087	NM_010502	Ifna1	+	0	0	0	0
chr4	88878201	88882201	NM_177348	Ifne	-	0	0	0	0
chr4	88908662	88912662	NR_029747	Mir31	-	0	0	0	0
chr4	88940042	88944042	NR_132734	Gm49890	-	0	0	0	0
chr4	88940042	88944042	NR_132735	Gm49890	-	0	0	0	0
chr4	88954416	88958416	NR_166610	Gm34568	+	0	0	0	0
chr4	89048307	89052307	NR_033533	Wincr1	+	0	0	0	0
chr4	89126226	89130226	NR_151607	Gm12602	-	0	0	0	0
chr4	89135370	89139370	NM_024433	Mtap	+	0	0	0	0
chr4	89280192	89284192	NM_001040654	Cdkn2a	-	0	0	0	0
chr4	89292619	89296619	NM_009877	Cdkn2a	-	0	0	0	0
chr4	89293180	89297180	NR_132431	Gm12610	+	0	0	0	0
chr4	89309032	89313032	NM_007670	Cdkn2b	-	-1	0	-1	0
chr4	89686198	89690198	NM_175647	Dmrta1	+	0	0	0	0
chr4	90216820	90220820	NM_153102	Zfp352	+	0	0	0	0
chr4	90359314	90363314	NR_033610	Gm12633	-	0	0	0	0
chr4	91370040	91374040	NM_001374236	Elavl2	-	0	0	0	0
chr4	91370040	91374040	NM_001374238	Elavl2	-	0	0	0	0
chr4	91370055	91374055	NM_010486	Elavl2	-	-1	0	0	0
chr4	91370055	91374055	NM_207686	Elavl2	-	-1	0	0	0
chr4	91370069	91374069	NM_001357189	Elavl2	-	0	0	0	0
chr4	91371363	91375363	NR_105828	Mir6402	-	0	0	0	0
chr4	91374470	91378470	NM_001374696	Elavl2	-	1	0	0	0
chr4	91374496	91378496	NM_001177883	Elavl2	-	0	0	0	0
chr4	91374496	91378496	NM_001347149	Elavl2	-	0	0	0	0
chr4	91374496	91378496	NM_001357188	Elavl2	-	1	1	1	1
chr4	91397984	91401984	NM_207685	Elavl2	-	0	0	0	0
chr4	91398002	91402002	NM_001374237	Elavl2	-	0	0	0	0
chr4	92145221	92149221	NM_027034	Izumo3	-	0	0	0	0
chr4	93333511	93337511	NM_026954	Tusc1	-	0	0	0	0
chr4	94554796	94558796	NM_026368	Caap1	-	0	0	0	0
chr4	94591650	94595650	NM_001081019	Gm12657	+	0	0	0	0
chr4	94601247	94605247	NM_172695	Plaa	-	0	0	0	0
chr4	94612491	94616491	NM_001290568	Ift74	+	0	0	0	0
chr4	94612491	94616491	NM_026319	Ift74	+	1	0	0	0
chr4	94648144	94652144	NM_001356281	Lrrc19	-	0	0	0	0
chr4	94648144	94652144	NM_175305	Lrrc19	-	0	0	0	0
chr4	94663157	94667157	NR_030604	Mir872	+	0	0	0	0
chr4	94737289	94741289	NM_001290549	Tek	+	0	0	0	0
chr4	94737289	94741289	NM_001290551	Tek	+	0	0	0	0
chr4	94737289	94741289	NM_013690	Tek	+	0	0	0	0
chr4	94926843	94930843	NM_001290623	Eqtn	-	0	0	0	0
chr4	94926843	94930843	NM_027089	Eqtn	-	0	0	0	0
chr4	94977100	94981100	NM_177239	Mysm1	-	0	0	0	0
chr4	95050222	95054222	NM_010591	Jun	-	0	0	0	0
chr4	95191304	95195304	NR_166673	Gm12708	+	0	0	0	0
chr4	95555507	95559507	NM_001113412	Fggy	+	0	0	0	0
chr4	95577421	95581421	NM_029347	Fggy	+	0	0	0	0
chr4	95965035	95969035	NR_045777	9530080O11Rik	-	0	0	0	0
chr4	95965379	95969379	NM_030014	Hook1	+	0	0	0	0
chr4	95965655	95969655	NR_045776	9530080O11Rik	-	0	0	0	0
chr4	96075540	96079540	NM_145548	Cyp2j13	-	0	0	0	0
chr4	96075547	96079547	NM_001346539	Cyp2j13	-	0	0	0	0
chr4	96075547	96079547	NM_001346540	Cyp2j13	-	0	0	0	0
chr4	96139152	96143152	NM_001100182	Cyp2j12	-	0	0	0	0
chr4	96139152	96143152	NM_001355721	Cyp2j12	-	0	0	0	0
chr4	96346680	96350680	NM_001004141	Cyp2j11	-	0	0	0	0
chr4	96505397	96509397	NM_001104927	Cyp2j8	-	0	0	0	0
chr4	96505397	96509397	NM_001370972	Cyp2j8	-	0	0	0	0
chr4	96551651	96555651	NM_010008	Cyp2j6	-	0	0	0	0
chr4	96589485	96593485	NM_028979	Cyp2j9	-	0	0	0	0
chr4	96662119	96666119	NM_010007	Cyp2j5	-	0	0	0	0
chr4	96784750	96788750	NM_001081284	Gm12695	-	0	0	0	0
chr4	97579943	97583943	NM_001122952	Nfia	+	0	0	0	0
chr4	97582591	97586591	NR_015513	E130114P18Rik	-	0	0	0	0
chr4	97775626	97779626	NM_001122953	Nfia	+	0	0	0	0
chr4	97775626	97779626	NM_010905	Nfia	+	0	0	0	0
chr4	98381265	98385265	NM_053157	Tm2d1	-	0	0	0	0
chr4	98393826	98397826	NM_001005784	Patj	+	0	0	0	0
chr4	98393826	98397826	NM_172696	Patj	+	0	0	0	0
chr4	98409027	98413027	NM_001355177	Patj	+	0	0	0	0
chr4	98544634	98548634	NM_001005787	Patj	+	0	0	0	0
chr4	98544634	98548634	NM_007704	Patj	+	0	0	0	0
chr4	98697143	98701143	NR_168468	Gm35137	-	1	0	0	0
chr4	98698755	98702755	NR_151609	Gm35073	-	0	0	0	0
chr4	98724754	98728754	NM_001081202	L1td1	+	-1	-1	0	0
chr4	98791768	98795768	NR_040437	Kank4os	+	0	0	0	0
chr4	98815537	98819537	NM_172872	Kank4	-	0	0	0	0
chr4	98821840	98825840	NR_151512	I0C0044D17Rik	-	0	0	0	-1
chr4	98921810	98925810	NM_001301414	Usp1	+	0	0	0	0
chr4	98921810	98925810	NM_001356424	Usp1	+	0	0	0	-1
chr4	98921810	98925810	NM_146144	Usp1	+	0	0	0	0
chr4	99028954	99032954	NM_013913	Angptl3	+	0	0	0	0
chr4	99118915	99122915	NM_001290636	Dock7	-	0	0	1	1
chr4	99118915	99122915	NM_026082	Dock7	-	0	0	0	0
chr4	99118925	99122925	NM_001369285	Dock7	-	0	0	0	0
chr4	99118925	99122925	NM_001369286	Dock7	-	0	0	0	0
chr4	99191934	99195934	NM_175029	Atg4c	+	0	0	0	0
chr4	99192147	99196147	NM_001145967	Atg4c	+	0	0	0	0
chr4	99654299	99658299	NM_010425	Foxd3	+	0	0	0	0
chr4	99713630	99717630	NM_001081264	Alg6	+	0	1	1	0
chr4	99827158	99831158	NM_001362974	Itgb3bp	-	0	0	0	0
chr4	99827158	99831158	NM_001362975	Itgb3bp	-	0	0	0	0
chr4	99827158	99831158	NM_001362976	Itgb3bp	-	0	0	0	0
chr4	99827158	99831158	NM_026348	Itgb3bp	-	0	0	1	1
chr4	99827445	99831445	NM_145549	Efcab7	+	0	0	0	0
chr4	99927451	99931451	NM_028132	Pgm1	+	0	0	1	1
chr4	100093791	100097791	NM_001312690	Ror1	+	0	0	0	0
chr4	100093791	100097791	NM_013845	Ror1	+	0	0	0	0
chr4	100476867	100480867	NM_001033773	Ube2u	+	0	-1	0	0
chr4	100774679	100778679	NM_198037	Cachd1	+	0	0	0	0
chr4	101067038	101071038	NM_183024	Raver2	+	0	0	0	0
chr4	101263223	101267223	NM_013567	Jak1	-	0	0	0	0
chr4	101263282	101267282	NM_146145	Jak1	-	0	0	0	0
chr4	101345027	101349027	NR_029537	Mir101a	-	0	0	0	0
chr4	101351783	101355783	NR_040640	0610043K17Rik	+	0	0	0	0
chr4	101354248	101358248	NR_040708	E130102H24Rik	-	0	0	0	0
chr4	101417289	101421289	NM_001177602	Ak4	+	0	-1	1	0
chr4	101417312	101421312	NM_001177605	Ak4	+	0	0	0	0
chr4	101417321	101421321	NM_001177604	Ak4	+	0	0	0	0
chr4	101417703	101421703	NM_009647	Ak4	+	0	-1	-1	1
chr4	101494648	101498648	NM_001355179	Dnajc6	+	0	0	0	0
chr4	101494648	101498648	NM_198412	Dnajc6	+	0	0	0	0
chr4	101505976	101509976	NM_001164584	Dnajc6	+	0	0	0	0
chr4	101505976	101509976	NM_001164585	Dnajc6	+	0	0	-1	-1
chr4	101505976	101509976	NM_001355180	Dnajc6	+	0	0	0	0
chr4	101548594	101552594	NM_001164583	Dnajc6	+	0	0	0	0
chr4	101549201	101553201	NR_168609	Gm36012	-	0	0	0	0
chr4	101645783	101649783	NM_175036	Leprot	+	0	0	0	0
chr4	101715407	101719407	NM_010704	Lepr	+	0	0	0	0
chr4	101715906	101719906	NM_001122899	Lepr	+	0	0	0	0
chr4	101715906	101719906	NM_146146	Lepr	+	0	0	0	0
chr4	101842022	101846022	NM_001033790	Pramel17	-	-1	0	0	0
chr4	101891789	101895789	NM_001331179	C130073F10Rik	-	0	0	0	0
chr4	101938407	101942407	NM_001085516	Pramel19	+	-1	0	0	0
chr4	101973105	101977105	NM_001377350	Gm12790	-	0	0	0	0
chr4	101984840	101988840	NM_001085520	Gm12789	+	0	0	0	0
chr4	102252742	102256742	NM_001177983	Pde4b	+	0	0	0	0
chr4	102252939	102256939	NM_019840	Pde4b	+	0	0	0	0
chr4	102419555	102423555	NM_001374780	Pde4b	+	0	0	0	0
chr4	102568060	102572060	NM_001177980	Pde4b	+	0	0	0	0
chr4	102585558	102589558	NM_001177982	Pde4b	+	0	0	0	0
chr4	102587843	102591843	NM_001177981	Pde4b	+	0	0	0	0
chr4	102758135	102762135	NM_001285852	Sgip1	+	0	0	0	0
chr4	102758135	102762135	NM_001285859	Sgip1	+	0	0	0	0
chr4	102758135	102762135	NM_001285860	Sgip1	+	0	0	0	0
chr4	102758135	102762135	NM_001285862	Sgip1	+	0	0	0	0
chr4	102758135	102762135	NM_144906	Sgip1	+	0	0	0	0
chr4	102976703	102980703	NM_001374706	Tctex1d1	+	0	0	0	0
chr4	102984377	102988377	NM_001379131	Tctex1d1	+	0	0	0	0
chr4	102984377	102988377	NM_001379132	Tctex1d1	+	0	0	0	0
chr4	102984379	102988379	NM_001163767	Tctex1d1	+	0	0	0	0
chr4	102984379	102988379	NM_026100	Tctex1d1	+	1	0	0	0
chr4	102987755	102991755	NR_040444	Gm12709	-	0	0	0	0
chr4	102989795	102993795	NM_001163768	Tctex1d1	+	0	0	0	0
chr4	103009965	103013965	NR_028391	BB031773	-	0	0	0	0
chr4	103024728	103028728	NM_011831	Insl5	-	0	0	0	0
chr4	103025271	103029271	NM_001290648	Insl5	-	0	0	0	0
chr4	103112299	103116299	NM_146254	Wdr78	-	0	0	0	0
chr4	103112390	103116390	NM_001286222	Mier1	+	0	0	0	0
chr4	103112390	103116390	NM_027696	Mier1	+	0	0	0	0
chr4	103113560	103117560	NM_001286221	Mier1	+	0	0	0	0
chr4	103113560	103117560	NM_001286223	Mier1	+	0	0	0	0
chr4	103117390	103121390	NM_001039081	Mier1	+	0	0	0	0
chr4	103213176	103217176	NM_001356276	Slc35d1	-	0	0	0	0
chr4	103213176	103217176	NM_177732	Slc35d1	-	0	0	0	0
chr4	103288863	103292863	NM_001163494	4921539E11Rik	-	0	0	0	0
chr4	103288863	103292863	NM_027612	4921539E11Rik	-	0	0	0	0
chr4	103288959	103292959	NR_045887	4930456L15Rik	+	0	0	0	0
chr4	103311846	103315846	NM_025909	Oma1	+	0	0	0	0
chr4	103380500	103384500	NR_040673	Gm12718	+	0	0	0	0
chr4	103617500	103621500	NM_001369046	Dab1	+	0	0	0	0
chr4	103617500	103621500	NM_001369047	Dab1	+	0	0	0	0
chr4	103617500	103621500	NM_001369048	Dab1	+	0	0	0	0
chr4	103617500	103621500	NM_001369049	Dab1	+	0	0	0	0
chr4	104365538	104369538	NM_010014	Dab1	+	0	0	0	0
chr4	104365538	104369538	NM_177259	Dab1	+	0	0	0	0
chr4	104365538	104369538	NR_104385	Dab1	+	0	0	0	0
chr4	104764317	104768317	NM_001316671	C8b	+	0	0	0	0
chr4	104764317	104768317	NM_133882	C8b	+	0	0	0	0
chr4	104874398	104878398	NM_001290645	C8a	-	0	0	0	0
chr4	104874398	104878398	NM_001316667	C8a	-	0	0	0	0
chr4	104874398	104878398	NM_146148	C8a	-	0	0	0	0
chr4	104911561	104915561	NM_001162980	Fyb2	+	0	0	0	0
chr4	104911561	104915561	NM_001285952	Fyb2	+	0	0	0	0
chr4	104911561	104915561	NM_001285953	Fyb2	+	0	0	0	0
chr4	104911561	104915561	NR_104376	Fyb2	+	0	0	0	0
chr4	105107898	105111898	NM_001356568	Prkaa2	-	0	0	0	0
chr4	105107898	105111898	NM_178143	Prkaa2	-	0	0	0	0
chr4	105155347	105159347	NM_080555	Plpp3	+	0	0	0	0
chr4	106239213	106243213	NR_151521	Gm12724	+	0	0	0	0
chr4	106314213	106318213	NM_183225	Usp24	+	0	0	0	0
chr4	106462325	106466325	NM_153565	Pcsk9	-	0	0	0	0
chr4	106490243	106494243	NM_080458	Bsnd	-	0	0	0	0
chr4	106504335	106508335	NM_001370848	Tmem61	-	0	0	0	0
chr4	106559038	106563038	NM_053272	Dhcr24	+	-1	-1	0	0
chr4	106615238	106619238	NM_183182	Lexm	-	0	0	0	0
chr4	106615238	106619238	NR_149753	Lexm	-	0	0	0	0
chr4	106620449	106624449	NM_177667	Ttc22	+	0	0	0	0
chr4	106649069	106653069	NM_001083887	Pars2	+	0	0	0	0
chr4	106649069	106653069	NM_001285783	Pars2	+	0	0	0	0
chr4	106649069	106653069	NM_001285784	Pars2	+	0	0	0	0
chr4	106649069	106653069	NM_172272	Pars2	+	0	0	0	0
chr4	106676686	106680686	NM_001172073	Ttc4	-	0	0	-1	1
chr4	106676944	106680944	NM_028209	Ttc4	-	1	1	1	0
chr4	106725930	106729930	NM_001126487	Mroh7	-	0	0	0	0
chr4	106731915	106735915	NM_146149	Fam151a	+	0	0	-1	0
chr4	106797831	106801831	NM_025590	Acot11	-	0	0	0	0
chr4	106803007	106807007	NM_001347159	Acot11	-	0	0	0	0
chr4	106909470	106913470	NM_023672	Ssbp3	+	0	0	0	0
chr4	106909470	106913470	NM_198438	Ssbp3	+	0	1	-1	0
chr4	106921185	106925185	NM_001355532	Ssbp3	+	0	0	0	0
chr4	107064866	107068866	NM_025500	Mrpl37	-	0	0	0	0
chr4	107064994	107068994	NM_001346552	Cyb5rl	+	0	0	0	0
chr4	107064994	107068994	NM_001377083	Cyb5rl	+	0	0	0	0
chr4	107064994	107068994	NM_001377084	Cyb5rl	+	0	0	0	0
chr4	107064994	107068994	NM_001377085	Cyb5rl	+	0	0	0	0
chr4	107064994	107068994	NM_001377086	Cyb5rl	+	0	0	0	0
chr4	107064994	107068994	NM_001377087	Cyb5rl	+	0	0	0	0
chr4	107064994	107068994	NM_001377088	Cyb5rl	+	0	0	0	0
chr4	107064994	107068994	NM_175471	Cyb5rl	+	0	0	0	0
chr4	107094891	107098891	NM_172873	Cdcp2	+	0	0	0	0
chr4	107176366	107180366	NM_025617	Tceanc2	-	0	0	0	0
chr4	107176630	107180630	NM_029565	Tmem59	+	0	0	0	0
chr4	107207144	107211144	NM_001081272	Ldlrad1	+	0	0	0	0
chr4	107251533	107255533	NM_029985	Lrrc42	-	0	0	-1	0
chr4	107251692	107255692	NM_001355460	Hspb11	+	0	0	0	0
chr4	107251903	107255903	NM_001355459	Hspb11	+	0	0	0	-1
chr4	107251903	107255903	NM_028394	Hspb11	+	0	0	-1	0
chr4	107305168	107309168	NM_007860	Dio1	-	0	1	0	0
chr4	107312363	107316363	NM_001205156	Yipf1	+	0	1	0	0
chr4	107312363	107316363	NM_145550	Yipf1	+	0	-1	0	0
chr4	107366047	107370047	NM_028355	Ndc1	+	0	0	0	1
chr4	107366047	107370047	NR_165083	Ndc1	+	0	0	0	0
chr4	107432719	107436719	NM_147221	Glis1	+	0	0	0	0
chr4	107681589	107685589	NR_151717	Dmrtb1	-	0	0	0	0
chr4	107682230	107686230	NM_019872	Dmrtb1	-	0	0	0	0
chr4	107781686	107785686	NR_166201	4933424M12Rik	+	0	0	0	0
chr4	107781686	107785686	NR_166202	4933424M12Rik	+	0	0	0	0
chr4	107800064	107804064	NR_168096	Lrp8os3	-	0	0	0	0
chr4	107800259	107804259	NM_001080926	Lrp8	+	0	0	0	0
chr4	107800259	107804259	NM_053073	Lrp8	+	0	0	0	0
chr4	107800259	107804259	NR_033496	Lrp8	+	0	0	0	0
chr4	107800289	107804289	NM_001369051	Lrp8	+	0	0	0	0
chr4	107800885	107804885	NM_001369052	Lrp8	+	0	0	0	0
chr4	107821022	107825022	NR_151514	Lrp8os2	-	0	0	0	0
chr4	107821022	107825022	NR_151515	Lrp8os2	-	0	0	0	0
chr4	107821161	107825161	NM_001369053	Lrp8	+	0	0	0	0
chr4	107828953	107832953	NM_001369054	Lrp8	+	0	0	0	0
chr4	107877755	107881755	NM_001282737	Magoh	+	0	0	0	0
chr4	107887826	107891826	NM_001347160	Czib	+	-1	0	0	0
chr4	107887899	107891899	NM_028754	Czib	+	0	0	0	0
chr4	107921589	107925589	NM_009949	Cpt2	-	-1	0	-1	0
chr4	107951932	107955932	NR_131071	4930407G08Rik	+	0	0	0	0
chr4	107966406	107970406	NM_146255	Slc1a7	+	0	0	0	0
chr4	108028986	108032986	NM_001285956	Podn	-	0	0	0	0
chr4	108029954	108033954	NM_001285958	Podn	-	0	0	0	0
chr4	108029954	108033954	NM_172874	Podn	-	0	0	0	0
chr4	108085357	108089357	NR_105823	Mir6397	+	0	0	0	0
chr4	108116547	108120547	NM_011327	Scp2	-	0	0	0	0
chr4	108163437	108167437	NM_001254754	Echdc2	+	-1	1	1	1
chr4	108163437	108167437	NM_026728	Echdc2	+	0	0	0	0
chr4	108216043	108220043	NM_001167936	Zyg11a	-	0	0	0	0
chr4	108299090	108303090	NM_001033634	Zyg11b	-	0	0	0	0
chr4	108326152	108330152	NM_027250	Coa7	+	0	0	0	0
chr4	108381655	108385655	NM_001099303	Shisal2a	-	-1	0	0	0
chr4	108404713	108408713	NM_024198	Gpx7	-	0	0	0	0
chr4	108457410	108461410	NM_175472	Tut4	+	0	0	0	0
chr4	108458008	108462008	NM_001379663	Tut4	+	0	0	0	0
chr4	108458008	108462008	NM_001379664	Tut4	+	0	0	0	0
chr4	108458008	108462008	NM_001379665	Tut4	+	0	0	0	0
chr4	108577336	108581336	NM_172697	Prpf38a	-	0	0	0	0
chr4	108577454	108581454	NM_011015	Orc1	+	0	0	0	0
chr4	108617956	108621956	NM_177045	Cc2d1b	+	0	0	0	0
chr4	108778839	108782839	NM_001384118	Zfyve9	-	0	0	0	0
chr4	108778839	108782839	NM_183300	Zfyve9	-	0	0	0	0
chr4	108779088	108783088	NM_001347163	Zfyve9	-	0	0	0	0
chr4	108831640	108835640	NM_027453	Btf3l4	-	0	0	0	0
chr4	108832302	108836302	NM_001356361	Btf3l4	-	1	0	0	-1
chr4	108832678	108836678	NM_025334	Txndc12	+	0	0	0	0
chr4	108845857	108849857	NM_029571	Kti12	+	0	0	0	0
chr4	108877070	108881070	NM_023537	Rab3b	+	0	0	0	0
chr4	108970077	108974077	NR_040664	8030443G20Rik	-	0	0	0	0
chr4	108998655	109002655	NM_001346554	Nrd1	+	0	0	0	0
chr4	108998655	109002655	NM_001347169	Nrd1	+	0	0	0	0
chr4	108998655	109002655	NM_146150	Nrd1	+	1	0	0	0
chr4	109015655	109019655	NR_030432	Mir761	+	0	0	0	0
chr4	109116036	109120036	NM_001134791	Osbpl9	-	0	0	0	0
chr4	109116036	109120036	NM_173350	Osbpl9	-	0	0	0	0
chr4	109135913	109139913	NM_001355190	Osbpl9	-	0	0	0	0
chr4	109135913	109139913	NM_001355191	Osbpl9	-	0	0	0	0
chr4	109200272	109204272	NM_001346502	Osbpl9	-	0	0	0	0
chr4	109200272	109204272	NM_001368727	Osbpl9	-	0	0	1	0
chr4	109200272	109204272	NM_133885	Osbpl9	-	0	0	0	0
chr4	109216413	109220413	NM_001285895	Calr4	+	0	0	0	0
chr4	109232485	109236485	NM_001285896	Calr4	+	0	0	0	0
chr4	109233262	109237262	NM_001285897	Calr4	+	0	0	0	0
chr4	109233262	109237262	NM_001285898	Calr4	+	0	0	-1	1
chr4	109233632	109237632	NM_001033226	Calr4	+	0	0	1	-1
chr4	109278275	109282275	NM_007943	Eps15	+	1	0	-1	0
