#Chrom	Start	End	Name	Oocyte	Sperm	2cell.GG	2cell.AG	Morula.GG	Morula.AG	ICM.GG	ICM.AG	TE.GG	TE.AG
chr8	68847800	68848400	mCHM_412	0.137905	0.163051	0.943663	0.231276	0.590694	0.523512	0.592836	0.543133	0.715353	0.752608
chr8	70375500	70378200	mCHM_413	0.342033	0.142193	0.649893	0.184718	0.224255	0.0474362	0.148225	0.0447674	0.0922079	0.0641908
chr8	73962000	73962600	mCHM_414	0.320112	0.138948	0.674274	0.560698	0.357939	0.627779	0.518802	0.571472	0.694359	0.700037
chr8	78588200	78590000	mCHM_415	0.14038	0.0283567	0.306386	0.268121	0.297367	0.182343	0.315208	0.0911248	0.140868	0.102978
chr8	79315000	79315600	pCHM_786	0.103214	0.256483	0.12813	0.495998	0.223477	0.459049	0.806108	0.655824	0.821316	1.15296
chr8	80521400	80522000	pCHM_787	0.177597	0.277044	0.282362	0.513434	0.252861	0.364302	0.565494	0.807949	0.843438	1.18011
chr8	81195800	81196400	pCHM_788	0.0776645	0.216218	0.347388	0.478781	0.336374	0.481989	0.70431	0.903795	0.889695	0.882449
chr8	83479600	83480200	pCHM_789	0.353553	0.135686	0.6014	0.905035	0.941074	0.722525	0.985445	1.82577	1.87555	1.89026
chr8	84994600	84995200	mCHM_416	0.313549	0	0.274195	0.0946371	0.176048	0.0169756	0.248183	0.0334208	0.0888699	0.0577722
chr8	85510000	85510600	mCHM_417	0.180254	0.0589819	0.457097	0.194649	0.444804	0.119408	0.316469	0.208137	0.12834	0.0288867
chr8	91409000	91410200	mCHM_418	0.267763	0.036013	0.525885	0.345926	0.488537	0.224994	0.518872	0.177858	0.45704	0.152588
chr8	93298600	93299400	mCHM_419	0.432351	0.2131	1.56817	0.603027	0.671008	0.2266	0.568929	0.445849	0.534346	0.480076
chr8	95293000	95294200	pCHM_790	0.131381	0	0.407607	0.632691	0.604398	0.722238	0.800288	1.09743	0.980386	1.22597
chr8	96507200	96507800	pCHM_791	0.251199	0.275626	0.677477	0.822351	0.425042	0.39034	0.419809	0.522413	0.447741	0.565141
chr8	98698700	98699900	pCHM_792	0.309174	0.621643	0.266828	0.38842	0.525224	0.530853	1.14067	1.16025	1.5378	1.5588
chr8	99466000	99466800	pCHM_793	0.189395	0.426833	0.12012	0.290328	0.307633	0.326908	1.13997	0.742512	0.71309	1.02493
chr8	101710600	101711400	pCHM_794	0.24026	0.268924	1.29237	0.507376	0.425752	0.430143	0.698597	0.363737	0.358997	0.532069
chr8	102147200	102148800	pCHM_795	0.265136	0.505202	0.638618	0.425828	0.51877	0.390741	0.983272	0.846832	1.01505	1.30223
chr8	102365300	102366000	pCHM_796	0.180488	0.314999	0.353085	0.714554	0.366752	0.669744	0.467282	0.783847	0.777357	0.675051
chr8	102953400	102954000	pCHM_797	0.181347	0.140507	0.16897	0.590198	0.104649	0.542323	0.405927	0.357054	0.201749	0.38562
chr8	106424800	106425700	mCHM_420	0.229243	0.231484	0.497671	0.0895567	0.374436	0.278961	1.01031	1.19722	1.60224	1.3502
chr8	110087400	110090000	mCHM_421	0.259219	0.177763	0.307065	0.0961655	0.370464	0.177695	0.875926	1.06419	1.34893	1.391
chr8	110108000	110110200	pCHM_798	0.156449	0.199643	0.800174	0.758487	0.48721	0.500718	0.266042	0.170767	0.220912	0.247678
chr8	112483800	112484400	pCHM_799	0.435828	0.765194	0.88136	0.268121	0.594817	0.389653	1.19367	1.06889	1.25498	1.42578
chr8	113035200	113035800	pCHM_800	0.294094	0.0544448	0.0960967	0.700627	0.232153	0.474993	0.412097	0.440067	0.407767	0.485419
chr8	119372800	119373600	pCHM_801	0.247819	0.305824	0.0480493	0.593158	0.369496	0.434014	0.742555	1.0093	0.669817	1.27883
chr8	120338000	120339800	mCHM_422	0.24474	0.140602	0.63039	0.203823	0.414389	0.374779	0.601997	0.920771	0.72281	1.01243
chr8	120611600	120612200	mCHM_423	0.304954	0.254784	0.442202	0.146398	0.362579	0.256596	0.246641	0.987476	0.538492	1.29898
chr8	121045200	121045800	pCHM_802	0.28128	0.114419	0.890169	0.740543	0.627813	0.548861	0.606858	0.778138	0.619568	0.961161
chr8	122260800	122267200	mCHM_424	0.275869	0.0688983	0.873373	0.167864	0.422321	0.0839915	0.178784	0.0896965	0.120443	0.0877324
chr8	122860600	122867200	mCHM_425	0.459883	0.10323	0.984506	0.257185	0.750847	0.12556	1.14279	0.244651	1.13321	0.226673
chr8	123420800	123421600	mCHM_426	0.567072	0.286896	0.490931	0.149112	0.373104	0.297057	0.300765	0.300875	0.531518	0.342943
chr8	124679400	124684800	mCHM_427	0.203614	0.0185327	0.414026	0.11616	0.267609	0.0697616	0.128699	0.0499343	0.108197	0.0443177
chr8	125753000	125754000	mCHM_428	0.258778	0.0417694	0.694294	0.176073	0.496544	0.135719	0.275357	0.0384996	0.513606	0.103988
chr8	129102200	129102800	pCHM_803	0.169706	0.46717	0.438198	0.592828	0.529004	0.417411	0.816763	0.909944	0.85425	1.08537
chr9	3501400	3502000	mCHM_429	0.297141	0.0669217	0.571611	0.265819	0.658485	0.757051	1.3388	1.31231	1.22531	1.15657
chr9	3807600	3808300	pCHM_804	0.127112	0.227015	0.044206	0.555699	0.11275	0.478219	0.369211	0.480897	0.564459	0.569703
chr9	5057400	5058000	pCHM_805	0.322769	0.562163	0.144625	0.44018	0.0487148	0.324385	0.636864	0.465466	0.416442	0.534524
chr9	5364800	5365400	pCHM_806	0.118606	0.288101	0.0640659	0.412655	0.0793011	0.421425	0.432008	0.495945	0.495757	0.680396
chr9	5396600	5397400	pCHM_807	0.10548	0.14547	0.119881	0.169428	0.323098	0.370267	0.475965	0.668924	0.49541	0.439129
chr9	5642300	5643600	pCHM_808	0.341539	0.252591	0.284223	0.615199	0.326321	0.454125	0.728244	0.469209	0.288161	0.311695
chr9	6073200	6073800	pCHM_809	0.363398	0.231674	0.0925738	0.34938	0.114873	0.373938	0.863316	0.469477	0.375966	0.767341
chr9	8477400	8478000	pCHM_810	0.265106	0.282287	0.484805	0.726834	0.25372	0.514452	0.749458	0.35438	0.821818	0.897181
chr9	9331800	9334200	pCHM_811	0.13458	0.394507	0.127247	0.594967	0.255359	0.578571	0.504395	0.585709	0.665669	0.719427
chr9	11341800	11342400	pCHM_812	0.169627	0.190557	0.0347562	0.308039	0.147952	0.433928	0.13615	0.237945	0.261707	0.441513
chr9	13743800	13744600	pCHM_813	0.221567	0.18205	0.134174	0.30653	0.141702	0.345233	0.42065	0.580196	0.354565	0.384861
chr9	18796600	18797400	pCHM_814	0.166014	0.18811	0.112072	0.536983	0.13268	0.724963	0.346405	0.559441	0.254918	0.663461
chr9	19288400	19289000	pCHM_815	0.44911	0.333755	0.308788	0.503125	0.271075	0.293988	0.355169	0.376839	0.633019	0.561244
chr9	19928000	19928600	mCHM_430	0.235494	0.226144	0.664824	0.326243	0.500221	0.492427	0.607699	0.399028	0.38753	0.384178
chr9	22090600	22091200	pCHM_816	0.0517243	0.111583	0.0213011	0.328215	0.269872	0.360403	0.58232	1.05819	0.705294	1.21636
chr9	23608000	23609000	pCHM_817	0.275936	0.131603	0.318751	0.614543	0.306009	0.620713	0.928294	0.500249	1.05791	0.483108
chr9	24706400	24707800	pCHM_818	0.0959031	0.171293	0.0549807	0.375041	0.2779	0.435206	0.202994	0.365857	0.264831	0.399547
chr9	26751400	26752000	mCHM_431	0.198537	0.133418	0.564084	0.0956238	0.281558	0.234227	0.184385	0.0872919	0.297404	0.122187
chr9	27333100	27335600	mCHM_432	0.327983	0.129306	1.22715	0.307613	0.592346	0.10819	0.312021	0.0913401	0.283638	0.134075
chr9	29705800	29706400	pCHM_819	0.0551621	0.0506166	0.368848	0.504552	0.551773	0.556318	0.232339	0.705016	0.451259	0.649488
chr9	30830000	30830800	pCHM_820	0.048345	0.106338	0.581141	0.454985	0.482199	0.493719	0.37543	0.275911	0.301677	0.271234
chr9	31734800	31735400	pCHM_821	0.421842	0.319435	0.408408	0.844063	0.30295	0.661502	0.851816	0.802468	0.452265	0.938775
chr9	32321800	32322600	mCHM_433	0.177499	0.268075	0.38102	0.203395	0.411188	0.149089	0.431482	0.137755	0.505119	0.0482045
chr9	39029000	39029600	pCHM_822	0.238463	0.19481	0.759479	0.734182	0.444375	0.762557	0.736418	1.12864	0.915338	0.884038
chr9	40040600	40041200	pCHM_823	0.433015	0.234082	1.02711	0.688562	0.614837	0.657832	1.00017	0.532306	0.849474	0.660465
chr9	40207400	40208000	mCHM_434	0.102823	0	0.812332	0.272068	0.479343	0.159439	0.415041	0.0922384	0.255296	0.146016
chr9	41976600	41977200	mCHM_435	0.200568	0.0283567	0.0821622	0.176664	0.149413	0.175269	0.165315	0.152392	0.262964	0.0142989
chr9	44121200	44121800	pCHM_824	0.0464112	0.0567133	0.154555	0.389297	0.273996	0.651524	0.340726	0.772925	0.285088	0.706969
chr9	57840900	57841600	pCHM_825	0.259246	0.264808	0.511779	0.34985	0.645131	0.659617	1.15114	0.762422	1.21156	0.861114
chr9	60539100	60540200	pCHM_826	0.0508861	0.150187	0.461349	0.628658	0.609293	0.536067	0.4813	0.966416	0.588339	0.739728
chr9	75709000	75709600	pCHM_827	0.144859	0.159364	0.33057	0.651716	0.362406	0.39229	0.461733	0.673202	0.49211	0.396453
chr9	75978800	75979400	pCHM_828	0.114153	0.108039	0.0546164	0.457396	0.137726	0.419361	0.564092	0.277917	0.377851	0.669563
chr9	76689400	76690000	mCHM_436	0.197599	0.377138	0.336817	0.196074	0.470579	0.365908	0.357693	0.733355	0.521272	0.820057
chr9	77473400	77474000	mCHM_437	0.296438	0.018999	0.390469	0.238842	0.467573	0.197293	0.356571	0.202253	0.380114	0.113954
chr9	78931800	78932400	mCHM_438	0.15822	0.188005	0.534614	0.219652	0.487678	0.315208	0.405787	0.564522	0.68908	0.432415
chr9	79540600	79543600	pCHM_829	0.0928502	0.246107	0.14927	0.46653	0.169163	0.306276	0.258055	0.337643	0.284633	0.344776
chr9	84852000	84852600	pCHM_830	0.217289	0.209839	0.341782	0.460248	0.496956	0.721378	1.07504	0.657961	0.824459	1.00319
chr9	88001800	88002400	pCHM_831	0.126263	0.479079	0.635674	0.583727	0.380708	0.828742	0.662384	0.93561	0.634526	0.843165
chr9	89469200	89469800	pCHM_832	0.294485	0.141783	0.143344	0.464635	0.231382	0.459622	0.488795	0.587112	0.405881	0.330158
chr9	89879400	89882000	pCHM_833	0.0251828	0.170073	0.177408	0.572204	0.10801	0.656252	0.0920253	0.917316	0.108634	1.0846
chr9	93049600	93050600	mCHM_439	0.227602	0.0973201	0.101383	0.205615	0.261881	0.230969	0.406096	0.253534	0.252204	0.330593
chr9	96665400	96667400	pCHM_834	0.184074	0.300124	0.211603	0.514497	0.178471	0.232106	0.320073	0.349982	0.281882	0.326389
chr9	98348600	98350200	mCHM_440	0.150836	0.0229689	0.58078	0.646535	0.358992	0.395173	0.23609	0.136553	0.241202	0.127601
chr9	99599800	99600400	pCHM_835	0.318862	0.0567133	0.571131	0.511789	0.352355	0.561823	0.243556	0.413733	0.278802	0.568176
chr9	101448400	101449000	mCHM_441	0.294172	0.17014	0.511231	0.12019	0.394627	0.152558	0.267393	0.0941091	0.401231	0.11843
chr9	103721000	103721600	mCHM_442	0.196037	0.0740109	0.652973	0.222502	0.36404	0.451019	0.365264	0.503163	0.366917	0.392986
chr9	114033600	114034400	pCHM_836	0.14105	0.33347	0.317237	0.577202	0.388505	0.629213	0.899665	1.02243	1.01401	1.61343
chr9	121040800	121042500	mCHM_443	0.363403	0.445711	1.01229	0.267986	0.573951	0.119995	0.448215	0.150506	0.34347	0.142728
